query,dataflow,scale_factor,core_pin,workers,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,col_filter_lo,col_filter_hi,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:BD:00.0
# Slurm Info: 34248 32 1 gres:gpu:1
# ../../../bin/tpch --dataflow=SSD2GPU --chunk_bytes=4194304,16777216,67108864 --comp_algo=UNCOMPRESSED,LZ4,Cascaded,Snappy,Gdeflate,Bitcomp,ANS --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_l_orderkey,select_l_partkey,select_l_suppkey,select_l_linenumber,select_l_quantity,select_l_extendedprice,select_l_discount,select_l_tax,select_l_returnflag,select_l_linestatus,select_l_shipdate,select_l_commitdate,select_l_receiptdate,select_l_shipinstruct,select_l_shipmode --repeat=1 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/tpch/csv200/orders.csv --store_offset=0 --workers=16 --csv_delimiter=|
#[INFO ] Loading table data from disk ...
#[WARN ] Stopping csv reader at line idx 15000000, no slots left (15000000 total)
#[WARN ] Stopping csv reader at line idx 1000000, no slots left (1000000 total)
#[WARN ] Stopping csv reader at line idx 20000000, no slots left (20000000 total)
#[WARN ] Stopping csv reader at line idx 80000000, no slots left (80000000 total)
#[WARN ] Stopping csv reader at line idx 150000000, no slots left (150000000 total)
#[WARN ] Stopping csv reader at line idx 750000000, no slots left (750000000 total)
# Loaded data from disk.
select_l_orderkey,SSD2GPU,100,,16,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,67108864,133008125952,6000001024,6000000000,0,-1,1432.22,-1,291.847,,,,
select_l_orderkey,SSD2GPU,100,,16,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,268435456,133012320256,6000001024,6000000000,0,-1,1402.72,-1,287.947,,,,
select_l_orderkey,SSD2GPU,100,,16,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1073741824,133045874688,6000001024,6000000000,0,-1,1421.14,-1,288.196,,,,
select_l_orderkey,SSD2GPU,100,,16,4194304,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,5601411072,133008125952,1908953088,6000000000,0,-1,6697.65,-1,442.605,,,,
select_l_orderkey,SSD2GPU,100,,16,16777216,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6054395904,133012320256,1907855360,6000000000,0,-1,2189.31,-1,155.237,,,,
select_l_orderkey,SSD2GPU,100,,16,67108864,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,7866335232,133045874688,1917952000,6000000000,0,-1,1057.61,-1,114.378,,,,
select_l_orderkey,SSD2GPU,100,,16,4194304,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,186453504,133008125952,264527872,6000000000,0,-1,505.644,-1,26.2314,,,,
select_l_orderkey,SSD2GPU,100,,16,16777216,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,639438336,133012320256,263946240,6000000000,0,-1,351.736,-1,15.8309,,,,
select_l_orderkey,SSD2GPU,100,,16,67108864,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2451377664,133045874688,265318400,6000000000,0,-1,332.259,-1,15.5066,,,,
select_l_orderkey,SSD2GPU,100,,16,4194304,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2397965184,133008125952,1173790720,6000000000,0,-1,6096.64,-1,316.914,,,,
select_l_orderkey,SSD2GPU,100,,16,16777216,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2850950016,133012320256,1173016576,6000000000,0,-1,1888.81,-1,145.329,,,,
select_l_orderkey,SSD2GPU,100,,16,67108864,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4662889344,133045874688,1179000832,6000000000,0,-1,909.555,-1,142.291,,,,
select_l_orderkey,SSD2GPU,100,,16,4194304,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13740761088,133008125952,707661824,6000000000,0,-1,8988.98,-1,310.117,,,,
select_l_orderkey,SSD2GPU,100,,16,16777216,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,14193745920,133012320256,705105920,6000000000,0,-1,2662.09,-1,92.726,,,,
select_l_orderkey,SSD2GPU,100,,16,67108864,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,16005685248,133045874688,708304896,6000000000,0,-1,1098.3,-1,66.18,,,,
select_l_orderkey,SSD2GPU,100,,16,4194304,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,150994944,133008125952,444006400,6000000000,0,-1,486.9,-1,34.2756,,,,
select_l_orderkey,SSD2GPU,100,,16,16777216,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,603979776,133012320256,441581568,6000000000,0,-1,369.422,-1,24.6542,,,,
select_l_orderkey,SSD2GPU,100,,16,67108864,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2415919104,133045874688,441262080,6000000000,0,-1,338.884,-1,23.856,,,,
select_l_orderkey,SSD2GPU,100,,16,4194304,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,9053208576,133008125952,2497134592,6000000000,0,-1,3130.31,-1,129.319,,,,
select_l_orderkey,SSD2GPU,100,,16,16777216,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,9506193408,133012320256,2496888832,6000000000,0,-1,1335.6,-1,124.958,,,,
select_l_orderkey,SSD2GPU,100,,16,67108864,65536,ANS,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,11318132736,133045874688,2510311424,6000000000,0,-1,903.7,-1,124.458,,,,
select_l_partkey,SSD2GPU,100,,16,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,67108864,133008125952,6000001024,6000000000,0,-1,1472.72,-1,291.216,,,,
select_l_partkey,SSD2GPU,100,,16,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,268435456,133012320256,6000001024,6000000000,0,-1,1406.74,-1,288.206,,,,
select_l_partkey,SSD2GPU,100,,16,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1073741824,133045874688,6000001024,6000000000,0,-1,1412.38,-1,288.611,,,,
select_l_partkey,SSD2GPU,100,,16,4194304,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,5601411072,133008125952,5257654272,6000000000,0,-1,15626.3,-1,846.58,,,,
select_l_partkey,SSD2GPU,100,,16,16777216,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,6054395904,133012320256,5258395648,6000000000,0,-1,5297.12,-1,305.598,,,,
select_l_partkey,SSD2GPU,100,,16,67108864,65536,LZ4,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,7866335232,133045874688,5287403520,6000000000,0,-1,2581.52,-1,279.105,,,,
select_l_partkey,SSD2GPU,100,,16,4194304,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,186453504,133008125952,2666921984,6000000000,0,-1,984.099,-1,130.323,,,,
select_l_partkey,SSD2GPU,100,,16,16777216,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,639438336,133012320256,2664378368,6000000000,0,-1,879.559,-1,130.328,,,,
select_l_partkey,SSD2GPU,100,,16,67108864,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2451377664,133045874688,2678153216,6000000000,0,-1,851.007,-1,130.964,,,,
select_l_partkey,SSD2GPU,100,,16,4194304,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2397965184,133008125952,4262584320,6000000000,0,-1,15822.6,-1,425.349,,,,
select_l_partkey,SSD2GPU,100,,16,16777216,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2850950016,133012320256,4264243200,6000000000,0,-1,5135.04,-1,221.184,,,,
select_l_partkey,SSD2GPU,100,,16,67108864,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4662889344,133045874688,4287803392,6000000000,0,-1,2300.72,-1,239.594,,,,
select_l_partkey,SSD2GPU,100,,16,4194304,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,13740761088,133008125952,3438870528,6000000000,0,-1,24529.7,-1,347.342,,,,
select_l_partkey,SSD2GPU,100,,16,16777216,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,14193745920,133012320256,3439099904,6000000000,0,-1,7556.15,-1,176.325,,,,
select_l_partkey,SSD2GPU,100,,16,67108864,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,16005685248,133045874688,3457716224,6000000000,0,-1,3272.31,-1,173.676,,,,
select_l_partkey,SSD2GPU,100,,16,4194304,65536,Bitcomp,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,150994944,133008125952,2449223680,6000000000,0,-1,859.411,-1,118.723,,,,
