query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,simulate_compute_ms,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:47:00.0
# Slurm Info: 30663 32 1 gres:gpu:gpu_group1:1
# ../../../bin/taxi --dataflow=SSD2GPU --chunk_bytes=1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728,268435456 --comp_algo=UNCOMPRESSED,LZ4,Cascaded,Snappy,Gdeflate,Bitcomp,ANS --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_VendorID,select_tpep_pickup_datetime,select_tpep_dropoff_datetime,select_Passenger_count,select_Trip_distance,select_RateCodeID,select_Store_and_fwd_flag,select_PULocationID,select_DOLocationID,select_Payment_type,select_Fare_amount,select_Extra,select_MTA_tax,select_Tip_amount,select_Tolls_amount,select_Improvement_surcharge,select_Total_amount,select_Congestion_Surcharge,select_Airport_fee --repeat=2 --scale_factor=12 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/taxi/trips.csv.dat --store_offset=0 --workers=12
#[INFO ] Loading table data from disk ...
select_Fare_amount,SSD2GPU,12,1,,12,1,1,1048576,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6704971776,25829203968,278024192,1168313848,0,-1,1979.22,-1,83.2239,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,2097152,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6733283328,25830252544,277176320,1168313848,0,-1,1057.81,-1,54.3728,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,4194304,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6789906432,25830252544,276557824,1168313848,0,-1,552.567,-1,31.6546,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,8388608,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6903152640,25834446848,277221376,1168313848,0,-1,327.198,-1,24.8469,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,16777216,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,7129645056,25834446848,277073920,1168313848,0,-1,212.213,-1,16.7083,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,33554432,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,7582629888,25834446848,277008384,1168313848,0,-1,160.927,-1,16.6936,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,67108864,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,8488599552,25868001280,284954624,1168313848,0,-1,136.151,-1,18.3157,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,134217728,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,10300538880,25868001280,284864512,1168313848,0,-1,122.864,-1,20.6107,,,,
select_Fare_amount,SSD2GPU,12,1,,12,1,1,268435456,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,13924417536,26002219008,316628992,1168313848,0,-1,122.63,-1,24.071,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,12582912,25829203968,1168314368,1168313848,0,-1,115.898,-1,63.1382,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,2097152,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,25165824,25830252544,1168314368,1168313848,0,-1,154.786,-1,63.8173,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,50331648,25830252544,1168314368,1168313848,0,-1,116.749,-1,58.0451,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,8388608,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,100663296,25834446848,1168314368,1168313848,0,-1,115.399,-1,60.9694,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,201326592,25834446848,1168314368,1168313848,0,-1,116.219,-1,57.2598,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,33554432,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,402653184,25834446848,1168314368,1168313848,0,-1,117.057,-1,63.5204,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,805306368,25868001280,1168314368,1168313848,0,-1,116.469,-1,57.6266,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,134217728,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,1610612736,25868001280,1168314368,1168313848,0,-1,117.695,-1,70.9087,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,3221225472,26002219008,1168314368,1168313848,0,-1,117.144,-1,59.3672,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,1048576,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4116123648,25829203968,46776320,1168313848,0,-1,4812.31,-1,281.03,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,2097152,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4144435200,25830252544,45670400,1168313848,0,-1,3338.01,-1,198.273,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,4194304,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4201058304,25830252544,45015040,1168313848,0,-1,2089.65,-1,125.109,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,8388608,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4314304512,25834446848,44908544,1168313848,0,-1,1256.84,-1,76.7092,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,16777216,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4540796928,25834446848,44777472,1168313848,0,-1,722.814,-1,47.4928,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,33554432,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4993781760,25834446848,44560384,1168313848,0,-1,413.742,-1,31.3574,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,67108864,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,5899751424,25868001280,45772800,1168313848,0,-1,245.715,-1,18.1886,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,134217728,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,7711690752,25868001280,45903872,1168313848,0,-1,151.199,-1,13.5329,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,268435456,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,11335569408,26002219008,51183616,1168313848,0,-1,114.789,-1,11.9737,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,1048576,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,60224256,25829203968,361058304,1168313848,0,-1,278.264,-1,34.9481,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,2097152,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,88535808,25830252544,360009728,1168313848,0,-1,196.869,-1,30.8147,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,4194304,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,145158912,25830252544,359686144,1168313848,0,-1,170.158,-1,22.3906,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,8388608,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,258405120,25834446848,360738816,1168313848,0,-1,150.008,-1,20.234,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,16777216,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,484897536,25834446848,359907328,1168313848,0,-1,141.338,-1,20.9495,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,33554432,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,937882368,25834446848,359866368,1168313848,0,-1,138.849,-1,25.784,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,67108864,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,1843852032,25868001280,370810880,1168313848,0,-1,141.197,-1,25.4986,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,134217728,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,3655791360,25868001280,370020352,1168313848,0,-1,143.496,-1,36.9307,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,268435456,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,7279670016,26002219008,410419200,1168313848,0,-1,150.647,-1,35.7054,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,1048576,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1713539232,25829203968,65146880,1168313848,0,-1,2001.43,-1,97.2451,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,2097152,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1741850784,25830252544,63909888,1168313848,0,-1,1120.36,-1,60.3167,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,4194304,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1798473888,25830252544,63315968,1168313848,0,-1,605.991,-1,36.2538,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,8388608,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1911720096,25834446848,63266816,1168313848,0,-1,336.762,-1,26.4686,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,16777216,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,2138212512,25834446848,63086592,1168313848,0,-1,199.826,-1,15.3831,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,33554432,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,2591197344,25834446848,63000576,1168313848,0,-1,138.178,-1,14.3829,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,67108864,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,3497167008,25868001280,64774144,1168313848,0,-1,104.995,-1,16.1777,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,134217728,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,5309106336,25868001280,64770048,1168313848,0,-1,94.2819,-1,15.7669,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,268435456,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,8932984992,26002219008,71987200,1168313848,0,-1,88.5987,-1,18.7348,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,1048576,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10220636160,25829203968,40468480,1168313848,0,-1,4364.11,-1,97.0529,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,2097152,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10248947712,25830252544,39165952,1168313848,0,-1,2843.28,-1,53.7985,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,4194304,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10305570816,25830252544,38617088,1168313848,0,-1,1703.13,-1,34.2126,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,8388608,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10418817024,25834446848,38440960,1168313848,0,-1,971.151,-1,39.167,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,16777216,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10645309440,25834446848,38252544,1168313848,0,-1,551.678,-1,9.6837,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,33554432,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,11098294272,25834446848,38141952,1168313848,0,-1,329.012,-1,6.81403,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,67108864,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,12004263936,25868001280,39202816,1168313848,0,-1,207.259,-1,6.50095,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,134217728,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,13816203264,25868001280,39276544,1168313848,0,-1,139.036,-1,7.33997,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,268435456,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,17440081920,26002219008,43700224,1168313848,0,-1,113.308,-1,11.849,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,1048576,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,28311552,25829203968,75411456,1168313848,0,-1,171.769,-1,22.7629,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,2097152,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,56623104,25830252544,74272768,1168313848,0,-1,119.278,-1,13.8016,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,4194304,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,113246208,25830252544,73699328,1168313848,0,-1,91.3145,-1,18.8789,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,8388608,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,226492416,25834446848,73367552,1168313848,0,-1,75.8342,-1,7.69651,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,16777216,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,452984832,25834446848,73228288,1168313848,0,-1,68.6027,-1,6.26678,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,33554432,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,905969664,25834446848,73154560,1168313848,0,-1,65.6433,-1,5.49848,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,67108864,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,1811939328,25868001280,73175040,1168313848,0,-1,64.0471,-1,12.6538,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,134217728,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,3623878656,25868001280,73154560,1168313848,0,-1,63.3431,-1,8.86254,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,268435456,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,7247757312,26002219008,73338880,1168313848,0,-1,64.2654,-1,8.3182,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,1048576,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6704971776,25829203968,82767872,1168313848,0,-1,1836.54,-1,81.3605,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,2097152,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6733283328,25830252544,81870848,1168313848,0,-1,974.486,-1,46.1453,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,4194304,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6789906432,25830252544,81338368,1168313848,0,-1,511.277,-1,26.9372,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,8388608,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6903152640,25834446848,81334272,1168313848,0,-1,284.748,-1,19.151,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,16777216,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,7129645056,25834446848,81059840,1168313848,0,-1,173.287,-1,9.34294,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,33554432,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,7582629888,25834446848,80994304,1168313848,0,-1,122.015,-1,8.56979,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,67108864,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,8488599552,25868001280,83410944,1168313848,0,-1,95.6165,-1,8.90156,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,134217728,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,10300538880,25868001280,83222528,1168313848,0,-1,80.8469,-1,10.3543,,,,
select_Extra,SSD2GPU,12,1,,12,1,1,268435456,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,13924417536,26002219008,92270592,1168313848,0,-1,78.5871,-1,13.4187,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,12582912,25829203968,1168314368,1168313848,0,-1,117.209,-1,62.2377,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,2097152,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,25165824,25830252544,1168314368,1168313848,0,-1,118.087,-1,56.6897,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,50331648,25830252544,1168314368,1168313848,0,-1,116.693,-1,57.0209,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,8388608,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,100663296,25834446848,1168314368,1168313848,0,-1,121.615,-1,60.7893,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,201326592,25834446848,1168314368,1168313848,0,-1,116.492,-1,58.563,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,33554432,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,402653184,25834446848,1168314368,1168313848,0,-1,115.518,-1,57.4335,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,805306368,25868001280,1168314368,1168313848,0,-1,116.337,-1,57.3824,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,134217728,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,1610612736,25868001280,1168314368,1168313848,0,-1,151.912,-1,57.8999,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,-1,42298834944,3221225472,26002219008,1168314368,1168313848,0,-1,116.564,-1,62.1107,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,1048576,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4116123648,25829203968,17580032,1168313848,0,-1,1701.46,-1,87.9445,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,2097152,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4144435200,25830252544,16396288,1168313848,0,-1,1101.54,-1,55.7734,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,4194304,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4201058304,25830252544,15790080,1168313848,0,-1,690.076,-1,41.2278,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,8388608,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4314304512,25834446848,15536128,1168313848,0,-1,443.311,-1,27.6386,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,16777216,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4540796928,25834446848,15417344,1168313848,0,-1,292.518,-1,17.9709,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,33554432,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,4993781760,25834446848,15327232,1168313848,0,-1,202.939,-1,12.256,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,67108864,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,5899751424,25868001280,15769600,1168313848,0,-1,146.469,-1,16.1969,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,134217728,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,7711690752,25868001280,15753216,1168313848,0,-1,105.579,-1,15.7882,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,268435456,65536,LZ4,natural,0,DONTPRUNE,16,-1,42298834944,11335569408,26002219008,17571840,1168313848,0,-1,88.4663,-1,7.76483,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,1048576,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,60224256,25829203968,675221504,1168313848,0,-1,344.355,-1,53.4529,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,2097152,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,88535808,25830252544,674643968,1168313848,0,-1,268.378,-1,40.4677,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,4194304,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,145158912,25830252544,674021376,1168313848,0,-1,239.229,-1,37.3094,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,8388608,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,258405120,25834446848,676179968,1168313848,0,-1,218.768,-1,36.6431,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,16777216,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,484897536,25834446848,676020224,1168313848,0,-1,213.972,-1,37.8247,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,33554432,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,937882368,25834446848,675979264,1168313848,0,-1,209.247,-1,38.1587,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,67108864,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,1843852032,25868001280,695320576,1168313848,0,-1,212.792,-1,39.9093,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,134217728,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,3655791360,25868001280,695209984,1168313848,0,-1,215.54,-1,50.9158,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,268435456,65536,Cascaded,natural,0,DONTPRUNE,16,-1,42298834944,7279670016,26002219008,772636672,1168313848,0,-1,230.97,-1,51.8663,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,1048576,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1713539232,25829203968,59375616,1168313848,0,-1,1656.4,-1,84.0442,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,2097152,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1741850784,25830252544,58978304,1168313848,0,-1,936.051,-1,54.4655,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,4194304,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1798473888,25830252544,58109952,1168313848,0,-1,460,-1,34.1718,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,8388608,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,1911720096,25834446848,57860096,1168313848,0,-1,259.032,-1,29.6315,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,16777216,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,2138212512,25834446848,57683968,1168313848,0,-1,157.847,-1,31.5893,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,33554432,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,2591197344,25834446848,57606144,1168313848,0,-1,117.177,-1,14.8064,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,67108864,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,3497167008,25868001280,59224064,1168313848,0,-1,92.7561,-1,16.5222,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,134217728,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,5309106336,25868001280,59187200,1168313848,0,-1,89.0145,-1,16.1256,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,268435456,65536,Snappy,natural,0,DONTPRUNE,16,-1,42298834944,8932984992,26002219008,65773568,1168313848,0,-1,86.3566,-1,18.5371,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,1048576,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10220636160,25829203968,26062848,1168313848,0,-1,2255.67,-1,76.2533,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,2097152,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10248947712,25830252544,25042944,1168313848,0,-1,1411.27,-1,44.301,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,4194304,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10305570816,25830252544,24514560,1168313848,0,-1,877.879,-1,30.5181,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,8388608,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10418817024,25834446848,24309760,1168313848,0,-1,530.319,-1,15.2535,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,16777216,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,10645309440,25834446848,24125440,1168313848,0,-1,335.975,-1,9.38818,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,33554432,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,11098294272,25834446848,24076288,1168313848,0,-1,219.078,-1,6.53574,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,67108864,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,12004263936,25868001280,24739840,1168313848,0,-1,148.759,-1,7.11824,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,134217728,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,13816203264,25868001280,24752128,1168313848,0,-1,111.349,-1,6.19227,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,268435456,65536,Gdeflate,natural,0,DONTPRUNE,16,-1,42298834944,17440081920,26002219008,27529216,1168313848,0,-1,96.8313,-1,11.7884,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,1048576,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,28311552,25829203968,27209728,1168313848,0,-1,160.364,-1,18.1839,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,2097152,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,56623104,25830252544,26021888,1168313848,0,-1,108.051,-1,10.3496,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,4194304,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,113246208,25830252544,25415680,1168313848,0,-1,81.1534,-1,5.78273,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,8388608,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,226492416,25834446848,25116672,1168313848,0,-1,67.3172,-1,7.09669,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,16777216,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,452984832,25834446848,24977408,1168313848,0,-1,61.4805,-1,11.0171,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,33554432,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,905969664,25834446848,24899584,1168313848,0,-1,56.9169,-1,2.96421,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,67108864,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,1811939328,25868001280,24903680,1168313848,0,-1,56.1914,-1,2.83294,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,134217728,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,3623878656,25868001280,24891392,1168313848,0,-1,55.1619,-1,9.69187,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,268435456,65536,Bitcomp,natural,0,DONTPRUNE,16,-1,42298834944,7247757312,26002219008,25075712,1168313848,0,-1,55.3413,-1,4.28735,,,,
select_MTA_tax,SSD2GPU,12,1,,12,1,1,1048576,65536,ANS,natural,0,DONTPRUNE,16,-1,42298834944,6704971776,25829203968,159846400,1168313848,0,-1,1906.58,-1,77.2723,,,,
