query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:87:00.0
# Slurm Info: 31329 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU --chunk_bytes=65536,262144,1048576,4194304,16777216,67108864,268435456 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=2 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=50 --event_sync=false
#[INFO ] Loading table data from disk ...
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,13599203328,86775894016,727875584,9600266112,0,-1,113146,-1,3519.45,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,13627514880,86776156160,660602880,9600266112,0,-1,31426.3,-1,904.159,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,13740761088,86776156160,645906432,9600266112,0,-1,8846.19,-1,248.418,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,14193745920,86788739072,643096576,9600266112,0,-1,2776.28,-1,73.6073,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,16005685248,86839070720,645537792,9600266112,0,-1,1250.17,-1,56.3649,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,23253442560,86839070720,645341184,9600266112,0,-1,965.244,-1,68.5721,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,147456,81975578624,1500057600,4800133056,0,-1,13923.2,-1,18331.7,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,589824,81975775232,1500110848,4800133056,0,-1,3898.22,-1,5244.04,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,2359296,81975775232,1451376640,4800133056,0,-1,1338.3,-1,1696.89,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,9437184,81977872384,1445523456,4800133056,0,-1,713.348,-1,636.855,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,0,42298834944,37748736,81990455296,1447825408,4800133056,0,-1,539.438,-1,332.692,,,,
