query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
#[INFO ] Sum of results            =149723353967039
#[INFO ] Number of results (groups)=150
query3.1,INMEM,200,1,32,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,4051.31,,,,
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,INMEM,200,1,8,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,6312.97,,,,
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,INMEM,200,1,16,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,4395.68,,,,
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,INMEM,200,1,32,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,2501.5,,,,
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,INMEM,200,1,8,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,4882.38,,,,
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,INMEM,200,1,16,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,2449.92,,,,
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,INMEM,200,1,32,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,3198.02,,,,
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,INMEM,200,1,8,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,4129.65,,,,
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,INMEM,200,1,16,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,3236.92,,,,
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,INMEM,200,1,32,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387010624,0,33936429884,0,-1,0,-1,3201.99,,,,
#[INFO ] Sum of results            =67818022284047
#[INFO ] Number of results (groups)=35
query4.1,INMEM,200,1,8,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387001424,0,48000614120,0,-1,0,-1,8887.96,,,,
#[INFO ] Sum of results            =67818022284047
#[INFO ] Number of results (groups)=35
query4.1,INMEM,200,1,16,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387001424,0,48000614120,0,-1,0,-1,5131.31,,,,
#[INFO ] Sum of results            =67818022284047
#[INFO ] Number of results (groups)=35
query4.1,INMEM,200,1,32,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387001424,0,48000614120,0,-1,0,-1,3260.06,,,,
#[INFO ] Sum of results            =19326045586521
#[INFO ] Number of results (groups)=100
query4.2,INMEM,200,1,8,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387009424,0,48000614120,0,-1,0,-1,6526.78,,,,
#[INFO ] Sum of results            =19326045586521
#[INFO ] Number of results (groups)=100
query4.2,INMEM,200,1,16,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387009424,0,48000614120,0,-1,0,-1,6720.68,,,,
#[INFO ] Sum of results            =19326045586521
#[INFO ] Number of results (groups)=100
query4.2,INMEM,200,1,32,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387009424,0,48000614120,0,-1,0,-1,4017.49,,,,
#[INFO ] Sum of results            =390631743549
#[INFO ] Number of results (groups)=800
query4.3,INMEM,200,1,8,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387017424,0,48000614120,0,-1,0,-1,5697.67,,,,
#[INFO ] Sum of results            =390631743549
#[INFO ] Number of results (groups)=800
query4.3,INMEM,200,1,16,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387017424,0,48000614120,0,-1,0,-1,3252.7,,,,
#[INFO ] Sum of results            =390631743549
#[INFO ] Number of results (groups)=800
query4.3,INMEM,200,1,32,1,1,0,65536,-,natural,0,DONTPRUNE,16,0.01,8192,42298834944,0,233387017424,0,48000614120,0,-1,0,-1,3390.03,,,,
#DONE
