query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_ms,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,67108864,86788739072,9600266240,9600266112,0,-1,1044.65,-1,532.244,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,268435456,86839070720,9600266240,9600266112,0,-1,989.678,-1,499.632,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1073741824,86839070720,9600266240,9600266112,0,-1,1031.88,-1,495.003,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,3398031360,86775697408,1023455232,9600266112,0,-1,382857,-1,41591.8,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,3399800832,86775894016,727875584,9600266112,0,-1,110843,-1,10664.8,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,3406878720,86776156160,660602880,9600266112,0,-1,31077.4,-1,2811.36,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,3435190272,86776156160,645906432,9600266112,0,-1,8984.97,-1,718.277,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,3548436480,86788739072,643096576,9600266112,0,-1,2768,-1,186.664,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,4001421312,86839070720,645537792,9600266112,0,-1,1264.24,-1,76.7063,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,5813360640,86839070720,645341184,9600266112,0,-1,982.165,-1,59.9293,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,524288,86775697408,9600266240,9600266112,0,-1,985.201,-1,13510,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,2097152,86775894016,9600266240,9600266112,0,-1,1025.5,-1,3777.86,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,8388608,86776156160,9600266240,9600266112,0,-1,1032.74,-1,1179.59,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,33554432,86776156160,9600266240,9600266112,0,-1,1041.72,-1,543.42,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,134217728,86788739072,9600266240,9600266112,0,-1,1026.75,-1,470.236,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,536870912,86839070720,9600266240,9600266112,0,-1,1028.75,-1,464.594,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,2147483648,86839070720,9600266240,9600266112,0,-1,1026.96,-1,467.149,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,6796062720,86775697408,1023455232,9600266112,0,-1,382622,-1,20933.6,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,6799601664,86775894016,727875584,9600266112,0,-1,110849,-1,5349.65,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,6813757440,86776156160,660602880,9600266112,0,-1,31094.5,-1,1411.45,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,6870380544,86776156160,645906432,9600266112,0,-1,9057.93,-1,363.694,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,7096872960,86788739072,643096576,9600266112,0,-1,2771.15,-1,102.383,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,8002842624,86839070720,645537792,9600266112,0,-1,1257.01,-1,59.4747,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,11626721280,86839070720,645341184,9600266112,0,-1,990.531,-1,61.782,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1048576,86775697408,9600266240,9600266112,0,-1,1025.05,-1,11386,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,4194304,86775894016,9600266240,9600266112,0,-1,1029.18,-1,2854.93,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,16777216,86776156160,9600266240,9600266112,0,-1,1028.62,-1,724.372,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,67108864,86776156160,9600266240,9600266112,0,-1,999.051,-1,484.571,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,268435456,86788739072,9600266240,9600266112,0,-1,1016.74,-1,460.468,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1073741824,86839070720,9600266240,9600266112,0,-1,1037.97,-1,461.399,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,4294967296,86839070720,9600266240,9600266112,0,-1,1031.48,-1,463.22,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,13592125440,86775697408,1023455232,9600266112,0,-1,382890,-1,20892.4,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,13599203328,86775894016,727875584,9600266112,0,-1,110950,-1,5424.88,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,13627514880,86776156160,660602880,9600266112,0,-1,31106.5,-1,1439.86,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,13740761088,86776156160,645906432,9600266112,0,-1,9067.45,-1,371.432,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,14193745920,86788739072,643096576,9600266112,0,-1,2763.16,-1,100.412,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,16005685248,86839070720,645537792,9600266112,0,-1,1255.28,-1,57.7868,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,23253442560,86839070720,645341184,9600266112,0,-1,985.137,-1,70.0799,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,65536,81975578624,4800135168,4800133056,0,-1,558.308,-1,53213.9,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,262144,81975775232,4800135168,4800133056,0,-1,511.167,-1,14577.4,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1048576,81975775232,4800135168,4800133056,0,-1,550.701,-1,4497.75,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,4194304,81977872384,4800135168,4800133056,0,-1,512.872,-1,1474.56,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,16777216,81990455296,4800135168,4800133056,0,-1,547.742,-1,591.468,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,67108864,82007232512,4800135168,4800133056,0,-1,509.628,-1,462.699,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,268435456,82007232512,4800135168,4800133056,0,-1,512.068,-1,433.363,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,147456,81975578624,1500057600,4800133056,0,-1,7905.02,-1,45790.1,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,589824,81975775232,1500037120,4800133056,0,-1,2822.9,-1,11450.7,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,2359296,81975775232,1451302912,4800133056,0,-1,1121.85,-1,2883.85,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,9437184,81977872384,1444823040,4800133056,0,-1,827.548,-1,735.008,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,37748736,81990455296,1443364864,4800133056,0,-1,548.428,-1,306.04,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,150994944,82007232512,1442922496,4800133056,0,-1,532.197,-1,192.02,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,603979776,82007232512,1442803712,4800133056,0,-1,531.383,-1,165.732,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,131072,81975578624,4800135168,4800133056,0,-1,562.501,-1,26826.4,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,524288,81975775232,4800135168,4800133056,0,-1,510.157,-1,7357.95,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,2097152,81975775232,4800135168,4800133056,0,-1,531.499,-1,2217.29,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,8388608,81977872384,4800135168,4800133056,0,-1,532.688,-1,775.697,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,33554432,81990455296,4800135168,4800133056,0,-1,510.459,-1,385.005,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,134217728,82007232512,4800135168,4800133056,0,-1,569.753,-1,328.973,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,536870912,82007232512,4800135168,4800133056,0,-1,513.07,-1,295.622,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,294912,81975578624,1500045312,4800133056,0,-1,7696.81,-1,22792.7,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1179648,81975775232,1500037120,4800133056,0,-1,2989.83,-1,5713.74,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,4718592,81975775232,1451302912,4800133056,0,-1,1126.42,-1,1459.29,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,18874368,81977872384,1444823040,4800133056,0,-1,679.7,-1,375.608,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,75497472,81990455296,1443364864,4800133056,0,-1,547.232,-1,164.195,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,301989888,82007232512,1442922496,4800133056,0,-1,532.885,-1,116.581,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1207959552,82007232512,1442803712,4800133056,0,-1,532.458,-1,109.926,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,262144,81975578624,4800135168,4800133056,0,-1,507.593,-1,13530.4,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1048576,81975775232,4800135168,4800133056,0,-1,554.409,-1,3721.38,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,4194304,81975775232,4800135168,4800133056,0,-1,510.367,-1,1129.03,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,16777216,81977872384,4800135168,4800133056,0,-1,554.244,-1,418.438,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,67108864,81990455296,4800135168,4800133056,0,-1,509.621,-1,260.095,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,268435456,82007232512,4800135168,4800133056,0,-1,626.185,-1,247.355,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,1073741824,82007232512,4800135168,4800133056,0,-1,509.874,-1,252.757,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,589824,81975578624,1500045312,4800133056,0,-1,7898.63,-1,11432.7,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,2359296,81975775232,1500037120,4800133056,0,-1,2809.7,-1,2878.51,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,9437184,81975775232,1451302912,4800133056,0,-1,1120.24,-1,726.525,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,37748736,81977872384,1444823040,4800133056,0,-1,679.827,-1,193.858,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,150994944,81990455296,1443364864,4800133056,0,-1,554.149,-1,97.3749,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,603979776,82007232512,1442922496,4800133056,0,-1,532.242,-1,88.7425,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,2415919104,82007232512,1442803712,4800133056,0,-1,530.663,-1,84.7703,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,524288,81975578624,4800135168,4800133056,0,-1,509.838,-1,6754.18,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,1,42298834944,2097152,81975775232,4800135168,4800133056,0,-1,564.71,-1,1903.56,,,,
