query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
query1.2,SSD2GPU2CPU,100,1,6,1,1,67108864,65536,UNCOMPRESSED,general_dimsort,0,BLOOM,128,0.01,2048,42505273344,706137956,116776522664,8400240640,8400232848,5464227840,-1,1770.27,0.062649,172.649,,,,
#[INFO ] chunk_num: 18, tuples_per_chunk: 33554432, Tuples total 600016632
#[INFO ] The result is: 9080947035194
#[INFO ] Pruned: 8 of 18 chunks (0.44), 3702620160 of 8400240640 bytes (0.44)
query1.2,SSD2GPU2CPU,100,1,6,1,1,268435456,65536,UNCOMPRESSED,general_dimsort,0,BLOOM,128,0.01,2048,42505273344,2819068172,116776522016,8400240640,8400232848,3702620160,-1,1493.23,0.071379,301.124,,,,
#[INFO ] chunk_num: 4578, tuples_per_chunk: 131072, Tuples total 600016632
#[INFO ] The result is: 9080947035194
#[INFO ] Pruned: 3326 of 4578 chunks (0.73), 2182086656 of 3003424768 bytes (0.73)
query1.2,SSD2GPU2CPU,100,1,6,1,1,1048576,65536,Gdeflate,general_dimsort,0,BLOOM,128,0.01,2048,42505273344,20494277708,116776576736,3003424768,8400232848,2182086656,-1,204666,0.072986,1385.4,,,,
#[INFO ] chunk_num: 1145, tuples_per_chunk: 524288, Tuples total 600016632
#[INFO ] The result is: 9080947035194
#[INFO ] Pruned: 830 of 1145 chunks (0.72), 2149470208 of 2965004288 bytes (0.72)
query1.2,SSD2GPU2CPU,100,1,6,1,1,4194304,65536,Gdeflate,general_dimsort,0,BLOOM,128,0.01,2048,42505273344,20505085032,116776535540,2965004288,8400232848,2149470208,-1,61294,0.078783,344.181,,,,
#[INFO ] chunk_num: 287, tuples_per_chunk: 2097152, Tuples total 600016632
#[INFO ] The result is: 9080947035194
#[INFO ] Pruned: 204 of 287 chunks (0.71), 2108436480 of 2966249472 bytes (0.71)
query1.2,SSD2GPU2CPU,100,1,6,1,1,16777216,65536,Gdeflate,general_dimsort,0,BLOOM,128,0.01,2048,42505273344,20786483328,116776525244,2966249472,8400232848,2108436480,-1,25824.6,0.068516,102.294,,,,
#[INFO ] chunk_num: 72, tuples_per_chunk: 8388608, Tuples total 600016632
#[INFO ] The result is: 9080947035194
#[INFO ] Pruned: 47 of 72 chunks (0.65), 1941286912 of 2973814784 bytes (0.65)
