query,dataflow,scale_factor,core_pin,workers,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,col_filter_lo,col_filter_hi,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3,customer_factor,extra_workers,add_cpu_threads
#[INFO ] Pruned: 0 of 29 chunks (0.00), 0 of 840073216 bytes (0.00), took 0.01 ms
query1.3,SSD2GPU2CPU,10,,8,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,236441348,11770126076,840073216,840066332,0,-1,972.56,0.008677,56.9018,,,,,1,1,1
#[INFO ] chunk_num: 8, tuples_per_chunk: 8388608, Tuples total 60004738
#[INFO ] The result is: 246824540411
#[INFO ] Pruned: 0 of 8 chunks (0.00), 0 of 840073216 bytes (0.00), took 0.01 ms
query1.3,SSD2GPU2CPU,10,,8,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,940034672,11769076328,840073216,840066332,0,-1,965.657,0.011622,48.8276,,,,,1,1,1
#[INFO ] chunk_num: 115, tuples_per_chunk: 524288, Tuples total 60004738
#[INFO ] The result is: 246824540411
#[INFO ] Pruned: 0 of 115 chunks (0.00), 0 of 295538688 bytes (0.00), took 0.02 ms
query1.3,SSD2GPU2CPU,10,,8,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,9057922780,11774425044,295538688,840066332,0,-1,5423.62,0.018134,51.1066,,,,,1,1,1
#[INFO ] chunk_num: 29, tuples_per_chunk: 2097152, Tuples total 60004738
#[INFO ] The result is: 246824540411
#[INFO ] Pruned: 0 of 29 chunks (0.00), 0 of 296079360 bytes (0.00), took 0.02 ms
query1.3,SSD2GPU2CPU,10,,8,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,9449985540,11770126076,296079360,840066332,0,-1,2017.04,0.017073,27.5779,,,,,1,1,1
#[INFO ] chunk_num: 8, tuples_per_chunk: 8388608, Tuples total 60004738
#[INFO ] The result is: 246824540411
#[INFO ] Pruned: 0 of 8 chunks (0.00), 0 of 308199424 bytes (0.00), took 0.02 ms
query1.3,SSD2GPU2CPU,10,,8,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,11034382704,11769076328,308199424,840066332,0,-1,1221.89,0.021441,22.1888,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =1737351738436
#[INFO ] Number of results (groups)=280
query2.1,SSD2GPU2CPU,10,,8,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,156738648,11768668912,1680138240,1680132664,0,-1,434.525,0.021441,120.962,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =1737351738436
#[INFO ] Number of results (groups)=280
query2.1,SSD2GPU2CPU,10,,8,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,509060184,11768668912,1680138240,1680132664,0,-1,385.204,0.021441,106.174,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =1737351738436
#[INFO ] Number of results (groups)=280
query2.1,SSD2GPU2CPU,10,,8,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1918346328,11768668912,1680138240,1680132664,0,-1,387.197,0.021441,115.107,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 489762816	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =1737351738436
#[INFO ] Number of results (groups)=280
query2.1,SSD2GPU2CPU,10,,8,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,321268568,11768668912,489762816,1680132664,0,-1,245.807,0.021441,83.6481,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 489635840	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =1737351738436
#[INFO ] Number of results (groups)=280
query2.1,SSD2GPU2CPU,10,,8,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1113992024,11768668912,489635840,1680132664,0,-1,193.833,0.021441,81.0972,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 494747648	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =1737351738436
#[INFO ] Number of results (groups)=280
query2.1,SSD2GPU2CPU,10,,8,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4284885848,11768668912,494747648,1680132664,0,-1,189.482,0.021441,70.3461,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =347570089279
#[INFO ] Number of results (groups)=56
query2.2,SSD2GPU2CPU,10,,8,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,156738648,11768668912,1680138240,1680132664,0,-1,461.128,0.021441,110.556,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =347570089279
#[INFO ] Number of results (groups)=56
query2.2,SSD2GPU2CPU,10,,8,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,509060184,11768668912,1680138240,1680132664,0,-1,439.325,0.021441,100.22,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =347570089279
#[INFO ] Number of results (groups)=56
query2.2,SSD2GPU2CPU,10,,8,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1918346328,11768668912,1680138240,1680132664,0,-1,455.815,0.021441,100.847,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 489762816	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =347570089279
#[INFO ] Number of results (groups)=56
query2.2,SSD2GPU2CPU,10,,8,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,321268568,11768668912,489762816,1680132664,0,-1,229.837,0.021441,42.5775,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 489635840	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =347570089279
#[INFO ] Number of results (groups)=56
query2.2,SSD2GPU2CPU,10,,8,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1113992024,11768668912,489635840,1680132664,0,-1,194.889,0.021441,32.305,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 494747648	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =347570089279
#[INFO ] Number of results (groups)=56
query2.2,SSD2GPU2CPU,10,,8,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4284885848,11768668912,494747648,1680132664,0,-1,187.821,0.021441,45.1693,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =43762644335
#[INFO ] Number of results (groups)=7
query2.3,SSD2GPU2CPU,10,,8,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,156738648,11768668912,1680138240,1680132664,0,-1,463.241,0.021441,119.015,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =43762644335
#[INFO ] Number of results (groups)=7
query2.3,SSD2GPU2CPU,10,,8,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,509060184,11768668912,1680138240,1680132664,0,-1,439.817,0.021441,95.6566,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =43762644335
#[INFO ] Number of results (groups)=7
query2.3,SSD2GPU2CPU,10,,8,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1918346328,11768668912,1680138240,1680132664,0,-1,448.828,0.021441,100.205,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 489762816	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =43762644335
#[INFO ] Number of results (groups)=7
query2.3,SSD2GPU2CPU,10,,8,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,321268568,11768668912,489762816,1680132664,0,-1,252.371,0.021441,38.4229,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 489635840	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =43762644335
#[INFO ] Number of results (groups)=7
query2.3,SSD2GPU2CPU,10,,8,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1113992024,11768668912,489635840,1680132664,0,-1,188.352,0.021441,30.395,,,,,1,1,1
#[INFO ] Lineorder columns bytes: 494747648	(60004738 tuples)
#[INFO ] Parts     columns bytes: 25604096	(800000 tuples)
#[INFO ] Supplier  columns bytes: 487424	(20000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Sum of results            =43762644335
#[INFO ] Number of results (groups)=7
query2.3,SSD2GPU2CPU,10,,8,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,4284885848,11768668912,494747648,1680132664,0,-1,179.011,0.021441,34.0255,,,,,1,1,1
#[INFO ] lo_tuples_per_chunk=524288
#[INFO ] cust_tuples_per_chunk=262144
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Customer  columns bytes: 16801792	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =7511687354847
#[INFO ] Number of results (groups)=150
#[INFO ] Pruned: 0 of 117 chunks (0.00), 0 of 1696940032 bytes (0.00)
query3.1,SSD2GPU2CPU,10,,8,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,161021820,11774406060,1696940032,1696932664,0,-1,1653.27,0.01032,112.268,4.209024,107.876213,,,1,1,1
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Customer  columns bytes: 16801792	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =7511687354847
#[INFO ] Number of results (groups)=150
#[INFO ] Pruned: 0 of 30 chunks (0.00), 0 of 1696940032 bytes (0.00)
query3.1,SSD2GPU2CPU,10,,8,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,553120794,11770143306,1696940032,1696932664,0,-1,1477.14,0.009168,93.1021,3.528924,89.469449,,,1,1,1
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Customer  columns bytes: 16801792	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =7511687354847
#[INFO ] Number of results (groups)=150
#[INFO ] Pruned: 0 of 9 chunks (0.00), 0 of 1696940032 bytes (0.00)
query3.1,SSD2GPU2CPU,10,,8,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2137532826,11769108426,1696940032,1696932664,0,-1,1491.07,0.014508,99.1259,7.577613,91.351980,,,1,1,1
#[INFO ] lo_tuples_per_chunk=524288
#[INFO ] cust_tuples_per_chunk=262144
#[INFO ] Lineorder columns bytes: 392511488	(60004738 tuples)
#[INFO ] Customer  columns bytes: 4812800	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =7511687354847
#[INFO ] Number of results (groups)=150
#[INFO ] Pruned: 0 of 117 chunks (0.00), 0 of 397324288 bytes (0.00)
query3.1,SSD2GPU2CPU,10,,8,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2909712252,11774406060,397324288,1696932664,0,-1,5395.49,0.007575,45.6461,7.268026,38.265990,,,1,1,1
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 393003008	(60004738 tuples)
#[INFO ] Customer  columns bytes: 3256320	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =7511687354847
#[INFO ] Number of results (groups)=150
#[INFO ] Pruned: 0 of 30 chunks (0.00), 0 of 396259328 bytes (0.00)
query3.1,SSD2GPU2CPU,10,,8,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3797263386,11770143306,396259328,1696932664,0,-1,1965.69,0.014888,26.7508,2.356339,24.267749,,,1,1,1
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 403714048	(60004738 tuples)
#[INFO ] Customer  columns bytes: 5103616	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =7511687354847
#[INFO ] Number of results (groups)=150
#[INFO ] Pruned: 0 of 9 chunks (0.00), 0 of 408817664 bytes (0.00)
query3.1,SSD2GPU2CPU,10,,8,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,7363484058,11769108426,408817664,1696932664,0,-1,1333.44,0.007975,62.0135,29.907566,31.997200,,,1,1,1
#[INFO ] lo_tuples_per_chunk=524288
#[INFO ] cust_tuples_per_chunk=262144
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Customer  columns bytes: 16801792	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =301286847125
#[INFO ] Number of results (groups)=600
#[INFO ] Pruned: 0 of 117 chunks (0.00), 0 of 1696940032 bytes (0.00)
query3.2,SSD2GPU2CPU,10,,8,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,161021820,11774406060,1696940032,1696932664,0,-1,1650.59,0.008736,143.474,4.150723,139.034461,,,1,1,1
#[INFO ] lo_tuples_per_chunk=2097152
#[INFO ] cust_tuples_per_chunk=1048576
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Customer  columns bytes: 16801792	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =301286847125
#[INFO ] Number of results (groups)=600
#[INFO ] Pruned: 0 of 30 chunks (0.00), 0 of 1696940032 bytes (0.00)
query3.2,SSD2GPU2CPU,10,,8,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,553120794,11770143306,1696940032,1696932664,0,-1,1437.4,0.016491,130.733,3.846847,126.671201,,,1,1,1
#[INFO ] lo_tuples_per_chunk=8388608
#[INFO ] cust_tuples_per_chunk=4194304
#[INFO ] Lineorder columns bytes: 1680138240	(60004738 tuples)
#[INFO ] Customer  columns bytes: 16801792	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =301286847125
#[INFO ] Number of results (groups)=600
#[INFO ] Pruned: 0 of 9 chunks (0.00), 0 of 1696940032 bytes (0.00)
query3.2,SSD2GPU2CPU,10,,8,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2137532826,11769108426,1696940032,1696932664,0,-1,1500.96,0.014397,136.842,10.255663,126.462546,,,1,1,1
#[INFO ] lo_tuples_per_chunk=524288
#[INFO ] cust_tuples_per_chunk=262144
#[INFO ] Lineorder columns bytes: 392511488	(60004738 tuples)
#[INFO ] Customer  columns bytes: 4812800	(300000 tuples)
#[INFO ] Supplier  columns bytes: 1134592	(20000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =301286847125
#[INFO ] Number of results (groups)=600
#[INFO ] Pruned: 0 of 117 chunks (0.00), 0 of 397324288 bytes (0.00)
