query,dataflow,scale_factor,customer_factor,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:4E:00.0
# Slurm Info: 28639 32 1 gres:gpu:gpu_group1:1
# ../../../bin/ssb --dataflow=SSD2GPU,SSD2GPU2CPU --chunk_bytes=1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728,268435456 --comp_algo=UNCOMPRESSED,LZ4,Cascaded,Snappy,Gdeflate,Bitcomp,ANS --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_key,select_linenum,select_custkey,select_partkey,select_suppkey,select_orderdate,select_linenumber,select_orderpriority,select_quantity,select_extendedprice,select_ordtotalprice,select_discount,select_revenue,select_supplycost,select_tax,select_commitdate,select_shipmode --repeat=1 --scale_factor=200 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb200.dat --store_offset=0 --workers=8 --customer_factor=1
#[INFO ] Loading table data from disk ...
#[INFO ] Prejoining tables for metadata ...
select_key,SSD2GPU,200,1,8,1,1,4194304,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,93226752,242987745280,423342080,9600122824,0,-1,764.596,-1,64.8032,,,,
select_key,SSD2GPU,200,1,8,1,1,8388608,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,168724224,242991939584,422236160,9600122824,0,-1,635.938,-1,52.9727,,,,
select_key,SSD2GPU,200,1,8,1,1,16777216,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,319719168,243000328192,422465536,9600122824,0,-1,568.969,-1,38.3573,,,,
select_key,SSD2GPU,200,1,8,1,1,33554432,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,621709056,243017105408,423198720,9600122824,0,-1,592.189,-1,25.1532,,,,
select_key,SSD2GPU,200,1,8,1,1,67108864,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1225688832,243050659840,424558592,9600122824,0,-1,644.449,-1,26.6536,,,,
select_key,SSD2GPU,200,1,8,1,1,134217728,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2433648384,243050659840,424357888,9600122824,0,-1,521.303,-1,24.0875,,,,
select_key,SSD2GPU,200,1,8,1,1,268435456,65536,Cascaded,natural,0,DONTPRUNE,16,0.01,8192,42298834944,4849567488,243050659840,424235008,9600122824,0,-1,523.647,-1,25.8562,,,,
select_key,SSD2GPU,200,1,8,1,1,1048576,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1142359488,242987745280,1891557376,9600122824,0,-1,35870.7,-1,1872.23,,,,
select_key,SSD2GPU,200,1,8,1,1,2097152,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1161233856,242987745280,1881886720,9600122824,0,-1,18597.1,-1,1027.56,,,,
select_key,SSD2GPU,200,1,8,1,1,4194304,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1198982592,242987745280,1877823488,9600122824,0,-1,9686.34,-1,600.238,,,,
select_key,SSD2GPU,200,1,8,1,1,8388608,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1274480064,242991939584,1876828160,9600122824,0,-1,5303.84,-1,344.083,,,,
select_key,SSD2GPU,200,1,8,1,1,16777216,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1425475008,243000328192,1877528576,9600122824,0,-1,3006.97,-1,243.395,,,,
select_key,SSD2GPU,200,1,8,1,1,33554432,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,1727464896,243017105408,1880248320,9600122824,0,-1,2052.47,-1,234.482,,,,
select_key,SSD2GPU,200,1,8,1,1,67108864,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,2331444672,243050659840,1886457856,9600122824,0,-1,1574.09,-1,228.027,,,,
select_key,SSD2GPU,200,1,8,1,1,134217728,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,3539404224,243050659840,1886326784,9600122824,0,-1,1426.59,-1,233.485,,,,
select_key,SSD2GPU,200,1,8,1,1,268435456,65536,Snappy,natural,0,DONTPRUNE,16,0.01,8192,42298834944,5955323328,243050659840,1886257152,9600122824,0,-1,1365.25,-1,238.488,,,,
select_key,SSD2GPU,200,1,8,1,1,1048576,65536,Gdeflate,natural,0,DONTPRUNE,16,0.01,8192,42298834944,6813757440,242987745280,1151385600,9600122824,0,-1,54600.5,-1,1613.76,,,,
