query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_ms,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:47:00.0
# Slurm Info: 30663 32 1 gres:gpu:gpu_group1:1
# ../../../bin/ssb --dataflow=SSD2GPU --chunk_bytes=65536,262144,1048576,4194304,16777216,67108864,268435456 --comp_algo=UNCOMPRESSED,BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=2 --scale_factor=100 --ssdpath=/raid/gds/100G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_ms=600
#[INFO ] Loading table data from disk ...
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1207959552,82007232512,1442803712,4800133056,0,-1,530.265,-1,99.1376,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,262144,81975578624,4800135168,4800133056,0,-1,584.518,-1,13392.5,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,81975775232,4800135168,4800133056,0,-1,515.182,-1,3731.65,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,81975775232,4800135168,4800133056,0,-1,516.245,-1,1142.48,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,81977872384,4800135168,4800133056,0,-1,590.554,-1,416.837,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,81990455296,4800135168,4800133056,0,-1,514.075,-1,263.353,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,82007232512,4800135168,4800133056,0,-1,593.826,-1,287.606,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1073741824,82007232512,4800135168,4800133056,0,-1,518.163,-1,254.536,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,589824,81975578624,1500045312,4800133056,0,-1,7667.91,-1,11447.1,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2359296,81975775232,1500037120,4800133056,0,-1,2820.83,-1,2878.26,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,9437184,81975775232,1451302912,4800133056,0,-1,1123.96,-1,761.645,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,37748736,81977872384,1444823040,4800133056,0,-1,681.296,-1,204.68,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,150994944,81990455296,1443364864,4800133056,0,-1,549.577,-1,94.0486,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,603979776,82007232512,1442922496,4800133056,0,-1,526.642,-1,88.0872,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2415919104,82007232512,1442803712,4800133056,0,-1,532.281,-1,86.4761,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,524288,81975578624,4800135168,4800133056,0,-1,515.675,-1,6758.43,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2097152,81975775232,4800135168,4800133056,0,-1,608.561,-1,1936.09,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,8388608,81975775232,4800135168,4800133056,0,-1,517.728,-1,589.3,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,33554432,81977872384,4800135168,4800133056,0,-1,588.593,-1,276.552,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,134217728,81990455296,4800135168,4800133056,0,-1,513.571,-1,232.768,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,536870912,82007232512,4800135168,4800133056,0,-1,546.085,-1,242.246,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2147483648,82007232512,4800135168,4800133056,0,-1,561.721,-1,239.473,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1179648,81975578624,1500045312,4800133056,0,-1,7638.28,-1,5738.44,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4718592,81975775232,1500037120,4800133056,0,-1,2824.46,-1,1470.86,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,18874368,81975775232,1451302912,4800133056,0,-1,1287.95,-1,371.149,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,75497472,81977872384,1444823040,4800133056,0,-1,681.578,-1,111.872,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,301989888,81990455296,1443364864,4800133056,0,-1,548.185,-1,85.238,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1207959552,82007232512,1442922496,4800133056,0,-1,538.225,-1,82.5424,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4831838208,82007232512,1442803712,4800133056,0,-1,531.834,-1,79.1178,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,81975578624,4800135168,4800133056,0,-1,514.875,-1,5640.14,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,81975775232,4800135168,4800133056,0,-1,562.131,-1,1423.23,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,81975775232,4800135168,4800133056,0,-1,535.757,-1,368.439,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,81977872384,4800135168,4800133056,0,-1,521.342,-1,246.573,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,81990455296,4800135168,4800133056,0,-1,591.38,-1,232.179,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1073741824,82007232512,4800135168,4800133056,0,-1,516.182,-1,231.148,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4294967296,82007232512,4800135168,4800133056,0,-1,588.093,-1,239.022,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2359296,81975578624,1500045312,4800133056,0,-1,7653.79,-1,5868.94,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,9437184,81975775232,1500037120,4800133056,0,-1,2821.51,-1,1518.49,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,37748736,81975775232,1451302912,4800133056,0,-1,1127.6,-1,370.659,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,150994944,81977872384,1444823040,4800133056,0,-1,680.413,-1,100.893,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,603979776,81990455296,1443364864,4800133056,0,-1,550.769,-1,78.9321,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2415919104,82007232512,1442922496,4800133056,0,-1,533.789,-1,79.8453,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,9663676416,82007232512,1442803712,4800133056,0,-1,531.585,-1,77.0297,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,65536,86775697408,9600266240,9600266112,0,-1,1120.68,-1,106485,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,262144,86775894016,9600266240,9600266112,0,-1,1056.34,-1,29231.1,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,86776156160,9600266240,9600266112,0,-1,1069.96,-1,8847.62,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,86776156160,9600266240,9600266112,0,-1,1082.48,-1,2959.17,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,86788739072,9600266240,9600266112,0,-1,1071.11,-1,1155.28,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,86839070720,9600266240,9600266112,0,-1,1142.45,-1,902.28,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,86839070720,9600266240,9600266112,0,-1,1030.82,-1,839.235,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,849507840,86775697408,1023455232,9600266112,0,-1,382546,-1,164771,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,849950208,86775894016,727875584,9600266112,0,-1,111008,-1,42564.1,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,851719680,86776156160,660602880,9600266112,0,-1,31077.2,-1,11203.4,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,858797568,86776156160,645906432,9600266112,0,-1,8992.55,-1,2846.19,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,887109120,86788739072,643096576,9600266112,0,-1,2768.83,-1,724.649,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1000355328,86839070720,645537792,9600266112,0,-1,1246.99,-1,251.313,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1453340160,86839070720,645341184,9600266112,0,-1,981.975,-1,140.537,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,131072,86775697408,9600266240,9600266112,0,-1,1077.44,-1,53547.4,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,524288,86775894016,9600266240,9600266112,0,-1,1079.4,-1,14880,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2097152,86776156160,9600266240,9600266112,0,-1,1008.83,-1,4394.23,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,8388608,86776156160,9600266240,9600266112,0,-1,1165.94,-1,1555.23,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,33554432,86788739072,9600266240,9600266112,0,-1,1100.97,-1,737.498,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,134217728,86839070720,9600266240,9600266112,0,-1,1146.38,-1,596.569,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,536870912,86839070720,9600266240,9600266112,0,-1,1165.8,-1,581.017,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1699015680,86775697408,1023455232,9600266112,0,-1,383066,-1,82883.7,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1699900416,86775894016,727875584,9600266112,0,-1,111018,-1,21296.1,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1703439360,86776156160,660602880,9600266112,0,-1,31106.7,-1,5612.93,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1717595136,86776156160,645906432,9600266112,0,-1,8983.47,-1,1428.99,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1774218240,86788739072,643096576,9600266112,0,-1,2771.62,-1,364.958,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2000710656,86839070720,645537792,9600266112,0,-1,1231.27,-1,136.69,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2906680320,86839070720,645341184,9600266112,0,-1,991.462,-1,89.8692,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,262144,86775697408,9600266240,9600266112,0,-1,1192.22,-1,26864.2,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,86775894016,9600266240,9600266112,0,-1,1095.01,-1,7465.4,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,86776156160,9600266240,9600266112,0,-1,1086.19,-1,2279.02,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,86776156160,9600266240,9600266112,0,-1,1088.92,-1,826.099,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,86788739072,9600266240,9600266112,0,-1,1141.64,-1,537.097,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,86839070720,9600266240,9600266112,0,-1,1071.14,-1,501.34,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1073741824,86839070720,9600266240,9600266112,0,-1,1055.07,-1,496.433,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,3398031360,86775697408,1023455232,9600266112,0,-1,382803,-1,41654.8,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,3399800832,86775894016,727875584,9600266112,0,-1,110925,-1,10672.6,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,3406878720,86776156160,660602880,9600266112,0,-1,31018.3,-1,2922.73,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,3435190272,86776156160,645906432,9600266112,0,-1,8971.98,-1,752.848,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,3548436480,86788739072,643096576,9600266112,0,-1,2775.81,-1,186.629,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4001421312,86839070720,645537792,9600266112,0,-1,1262.75,-1,74.6698,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,5813360640,86839070720,645341184,9600266112,0,-1,992,-1,59.0356,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,524288,86775697408,9600266240,9600266112,0,-1,1052.6,-1,13465.4,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2097152,86775894016,9600266240,9600266112,0,-1,1023.59,-1,3814.7,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,8388608,86776156160,9600266240,9600266112,0,-1,1102.19,-1,1188.62,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,33554432,86776156160,9600266240,9600266112,0,-1,1088.92,-1,551.322,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,134217728,86788739072,9600266240,9600266112,0,-1,1270.51,-1,478.151,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,536870912,86839070720,9600266240,9600266112,0,-1,1153.57,-1,469.797,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,2147483648,86839070720,9600266240,9600266112,0,-1,1082.77,-1,475.442,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,6796062720,86775697408,1023455232,9600266112,0,-1,382554,-1,20882,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,6799601664,86775894016,727875584,9600266112,0,-1,110857,-1,5356.51,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,6813757440,86776156160,660602880,9600266112,0,-1,31106.3,-1,1413.01,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,6870380544,86776156160,645906432,9600266112,0,-1,9060.12,-1,364.293,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,7096872960,86788739072,643096576,9600266112,0,-1,2771.41,-1,102.093,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,8002842624,86839070720,645537792,9600266112,0,-1,1255.16,-1,57.2431,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,11626721280,86839070720,645341184,9600266112,0,-1,985.503,-1,63.3469,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,86775697408,9600266240,9600266112,0,-1,1161.38,-1,11286.6,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,86775894016,9600266240,9600266112,0,-1,1103.87,-1,2823.56,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16777216,86776156160,9600266240,9600266112,0,-1,1088.73,-1,729.295,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,67108864,86776156160,9600266240,9600266112,0,-1,1099.95,-1,488.605,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,268435456,86788739072,9600266240,9600266112,0,-1,1037.6,-1,461.403,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1073741824,86839070720,9600266240,9600266112,0,-1,1074.77,-1,462.264,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4294967296,86839070720,9600266240,9600266112,0,-1,1078.32,-1,466.943,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,13592125440,86775697408,1023455232,9600266112,0,-1,382718,-1,20928.1,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,13599203328,86775894016,727875584,9600266112,0,-1,110913,-1,5405.86,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,13627514880,86776156160,660602880,9600266112,0,-1,31156.9,-1,1444.49,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,13740761088,86776156160,645906432,9600266112,0,-1,9073.8,-1,379.608,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,14193745920,86788739072,643096576,9600266112,0,-1,2766.52,-1,105.453,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,16005685248,86839070720,645537792,9600266112,0,-1,1258.66,-1,58.7225,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,23253442560,86839070720,645341184,9600266112,0,-1,988.307,-1,67.7167,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,65536,81975578624,4800135168,4800133056,0,-1,562.18,-1,53213.1,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,262144,81975775232,4800135168,4800133056,0,-1,515.751,-1,14567.6,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,1048576,81975775232,4800135168,4800133056,0,-1,652.734,-1,4393.92,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,UNCOMPRESSED,natural,0,DONTPRUNE,16,0.01,8192,600,42298834944,4194304,81977872384,4800135168,4800133056,0,-1,518.838,-1,1497.27,,,,
