query,scale_factor,drop_cache,comp_algo,mem_limit,thread_limit,uncomp_bytes,comp_bytes,io_bytes,time_ms
#[INFO ] Res size 24
query3.3,200,1,ZSTD,274877906944,64,0,10305279678,25188540416,4708.87
#[INFO ] Res size 4
query3.4,200,1,ZSTD,274877906944,64,0,10305280029,25188540416,4743.03
#[INFO ] Res size 35
query4.1,200,1,ZSTD,274877906944,64,0,17232712985,25216307200,7579.84
#[INFO ] Res size 100
query4.2,200,1,ZSTD,274877906944,64,0,17229621576,25208983552,6972.08
#[INFO ] Res size 800
query4.3,200,1,ZSTD,274877906944,64,0,17231818302,25216409600,7421.48
#[INFO ] Res size 1
query1.1,200,1,ZSTD,274877906944,64,0,7151294723,12447940608,3469.39
#[INFO ] Res size 1
query1.2,200,1,ZSTD,274877906944,64,0,7151294850,12447940608,3509.12
#[INFO ] Res size 1
query1.3,200,1,ZSTD,274877906944,64,0,7151295195,12447940608,3686.31
#[INFO ] Res size 280
query2.1,200,1,ZSTD,274877906944,64,0,12976753710,25171869696,5356.75
#[INFO ] Res size 56
query2.2,200,1,ZSTD,274877906944,64,0,12975515934,25169764352,4921.23
#[INFO ] Res size 7
query2.3,200,1,ZSTD,274877906944,64,0,12975515934,25169764352,4848.57
#[INFO ] Res size 150
query3.1,200,1,ZSTD,274877906944,64,0,10305280235,25196576768,5069.06
#[INFO ] Res size 600
query3.2,200,1,ZSTD,274877906944,64,0,10310229305,25198272512,5292.16
#[INFO ] Res size 24
query3.3,200,1,ZSTD,274877906944,64,0,10305279678,25188540416,4723.2
#[INFO ] Res size 4
query3.4,200,1,ZSTD,274877906944,64,0,10305280029,25188540416,4675.49
#[INFO ] Res size 35
query4.1,200,1,ZSTD,274877906944,64,0,17232712985,25216307200,6939.62
#[INFO ] Res size 100
query4.2,200,1,ZSTD,274877906944,64,0,17229621576,25208983552,7055.91
#[INFO ] Res size 800
query4.3,200,1,ZSTD,274877906944,64,0,17231818302,25216409600,7474.56
#[INFO ] Res size 1
query1.1,200,1,ZSTD,274877906944,64,0,7151294723,12447940608,3473.99
#[INFO ] Res size 1
query1.2,200,1,ZSTD,274877906944,64,0,7151294850,12447940608,3438.86
#[INFO ] Res size 1
query1.3,200,1,ZSTD,274877906944,64,0,7151295195,12447940608,3510.08
#[INFO ] Res size 280
query2.1,200,1,ZSTD,274877906944,64,0,12976753710,25171869696,5330.22
#[INFO ] Res size 56
query2.2,200,1,ZSTD,274877906944,64,0,12975515934,25169764352,4974.06
#[INFO ] Res size 7
query2.3,200,1,ZSTD,274877906944,64,0,12975515934,25169764352,4791.13
#[INFO ] Res size 150
query3.1,200,1,ZSTD,274877906944,64,0,10305280235,25196576768,5103.66
#[INFO ] Res size 600
query3.2,200,1,ZSTD,274877906944,64,0,10310229307,25198272512,5260.21
#[INFO ] Res size 24
query3.3,200,1,ZSTD,274877906944,64,0,10305279682,25188540416,4680.24
#[INFO ] Res size 4
query3.4,200,1,ZSTD,274877906944,64,0,10305280033,25188540416,4646.5
#[INFO ] Res size 35
query4.1,200,1,ZSTD,274877906944,64,0,17232712989,25216307200,6899.28
#[INFO ] Res size 100
query4.2,200,1,ZSTD,274877906944,64,0,17229621580,25208983552,7150.42
#[INFO ] Res size 800
query4.3,200,1,ZSTD,274877906944,64,0,17231818306,25216409600,7368.82
#[INFO ] Res size 1
query1.1,200,1,ZSTD,274877906944,64,0,7151294727,12447940608,3486
#[INFO ] Res size 1
query1.2,200,1,ZSTD,274877906944,64,0,7151294854,12447940608,3496.54
#[INFO ] Res size 1
query1.3,200,1,ZSTD,274877906944,64,0,7151295199,12447940608,3699.12
#[INFO ] Res size 280
query2.1,200,1,ZSTD,274877906944,64,0,12976753714,25171869696,5431.15
#[INFO ] Res size 56
query2.2,200,1,ZSTD,274877906944,64,0,12975515938,25169764352,4909.9
#[INFO ] Res size 7
query2.3,200,1,ZSTD,274877906944,64,0,12975515938,25169764352,4899.98
#[INFO ] Res size 150
query3.1,200,1,ZSTD,274877906944,64,0,10305280239,25196576768,5027.2
#[INFO ] Res size 600
query3.2,200,1,ZSTD,274877906944,64,0,10310229309,25198272512,5245.29
#[INFO ] Res size 24
query3.3,200,1,ZSTD,274877906944,64,0,10305279682,25188540416,4828.57
#[INFO ] Res size 4
query3.4,200,1,ZSTD,274877906944,64,0,10305280033,25188540416,4654.92
#[INFO ] Res size 35
query4.1,200,1,ZSTD,274877906944,64,0,17232712989,25216307200,7068.96
#[INFO ] Res size 100
query4.2,200,1,ZSTD,274877906944,64,0,17229621580,25208983552,7103.13
#[INFO ] Res size 800
query4.3,200,1,ZSTD,274877906944,64,0,17231818306,25216409600,7395.78
# ../../../bin/duckdb_ssb --repeat=5 --dbpath=/raid/gds/ssb/parquet200/gzip/ --query=query1.1,query1.2,query1.3,query2.1,query2.2,query2.3,query3.1,query3.2,query3.3,query3.4,query4.1,query4.2,query4.3 --mem_limit=274877906944 --thread_limit=64 --explain_analyze=false
#[INFO ] Res size 1
query1.1,200,1,GZIP,274877906944,64,0,7121954770,12226904064,3826.13
#[INFO ] Res size 1
query1.2,200,1,GZIP,274877906944,64,0,7121954931,12226904064,3778.87
#[INFO ] Res size 1
query1.3,200,1,GZIP,274877906944,64,0,7121955029,12226904064,3745.39
#[INFO ] Res size 280
query2.1,200,1,GZIP,274877906944,64,0,13064591851,25176588288,5947.76
#[INFO ] Res size 56
query2.2,200,1,GZIP,274877906944,64,0,13063370556,25173442560,5349.82
#[INFO ] Res size 7
query2.3,200,1,GZIP,274877906944,64,0,13063370556,25173442560,5315.86
#[INFO ] Res size 150
query3.1,200,1,GZIP,274877906944,64,0,10200131920,25208492032,5328.91
#[INFO ] Res size 600
query3.2,200,1,GZIP,274877906944,64,0,10205703430,25218146304,5417.17
#[INFO ] Res size 24
query3.3,200,1,GZIP,274877906944,64,0,10200819105,25211449344,4918.28
#[INFO ] Res size 4
query3.4,200,1,GZIP,274877906944,64,0,10200819518,25211449344,4835.71
#[INFO ] Res size 35
query4.1,200,1,GZIP,274877906944,64,0,17381309335,25221541888,7823.75
#[INFO ] Res size 100
query4.2,200,1,GZIP,274877906944,64,0,17378258285,25209483264,7580.09
#[INFO ] Res size 800
query4.3,200,1,GZIP,274877906944,64,0,17380478508,25217388544,7979.11
#[INFO ] Res size 1
query1.1,200,1,GZIP,274877906944,64,0,7121954802,12226904064,3794.62
#[INFO ] Res size 1
query1.2,200,1,GZIP,274877906944,64,0,7121954943,12226904064,3805.93
#[INFO ] Res size 1
query1.3,200,1,GZIP,274877906944,64,0,7121955037,12226904064,3780.19
#[INFO ] Res size 280
query2.1,200,1,GZIP,274877906944,64,0,13064591859,25176588288,5789.07
#[INFO ] Res size 56
query2.2,200,1,GZIP,274877906944,64,0,13063370562,25173442560,5183.79
#[INFO ] Res size 7
query2.3,200,1,GZIP,274877906944,64,0,13063370562,25173442560,5258.14
#[INFO ] Res size 150
query3.1,200,1,GZIP,274877906944,64,0,10200131924,25208492032,5307.93
#[INFO ] Res size 600
query3.2,200,1,GZIP,274877906944,64,0,10205703436,25218146304,5360.78
#[INFO ] Res size 24
query3.3,200,1,GZIP,274877906944,64,0,10200819111,25211449344,4858.06
#[INFO ] Res size 4
query3.4,200,1,GZIP,274877906944,64,0,10200819522,25211449344,4936.09
#[INFO ] Res size 35
query4.1,200,1,GZIP,274877906944,64,0,17381309337,25221541888,7780.7
#[INFO ] Res size 100
query4.2,200,1,GZIP,274877906944,64,0,17378258287,25209483264,7944.55
#[INFO ] Res size 800
query4.3,200,1,GZIP,274877906944,64,0,17380478510,25217388544,8083.98
#[INFO ] Res size 1
query1.1,200,1,GZIP,274877906944,64,0,7121954804,12226904064,3776
#[INFO ] Res size 1
query1.2,200,1,GZIP,274877906944,64,0,7121954945,12226904064,3779.81
#[INFO ] Res size 1
query1.3,200,1,GZIP,274877906944,64,0,7121955039,12226904064,3844.08
#[INFO ] Res size 280
query2.1,200,1,GZIP,274877906944,64,0,13064591861,25176588288,5725.73
#[INFO ] Res size 56
query2.2,200,1,GZIP,274877906944,64,0,13063370564,25173442560,5317.63
#[INFO ] Res size 7
query2.3,200,1,GZIP,274877906944,64,0,13063370564,25173442560,5348.9
#[INFO ] Res size 150
query3.1,200,1,GZIP,274877906944,64,0,10200131926,25208492032,5287.72
#[INFO ] Res size 600
query3.2,200,1,GZIP,274877906944,64,0,10205703436,25218146304,5389.9
#[INFO ] Res size 24
query3.3,200,1,GZIP,274877906944,64,0,10200819111,25211449344,4815.73
#[INFO ] Res size 4
query3.4,200,1,GZIP,274877906944,64,0,10200819522,25211449344,4812.3
#[INFO ] Res size 35
query4.1,200,1,GZIP,274877906944,64,0,17381309337,25221541888,7521.87
#[INFO ] Res size 100
query4.2,200,1,GZIP,274877906944,64,0,17378258287,25209483264,7460.38
#[INFO ] Res size 800
query4.3,200,1,GZIP,274877906944,64,0,17380478510,25217388544,7901.29
#[INFO ] Res size 1
query1.1,200,1,GZIP,274877906944,64,0,7121954804,12226904064,3838.65
#[INFO ] Res size 1
query1.2,200,1,GZIP,274877906944,64,0,7121954945,12226904064,3775.67
#[INFO ] Res size 1
query1.3,200,1,GZIP,274877906944,64,0,7121955039,12226904064,3761.38
#[INFO ] Res size 280
query2.1,200,1,GZIP,274877906944,64,0,13064591861,25176588288,5718.6
#[INFO ] Res size 56
query2.2,200,1,GZIP,274877906944,64,0,13063370564,25173442560,5206.38
#[INFO ] Res size 7
query2.3,200,1,GZIP,274877906944,64,0,13063370564,25173442560,5212.1
#[INFO ] Res size 150
query3.1,200,1,GZIP,274877906944,64,0,10200131926,25208492032,5279.48
#[INFO ] Res size 600
query3.2,200,1,GZIP,274877906944,64,0,10205703438,25218146304,5335.45
#[INFO ] Res size 24
query3.3,200,1,GZIP,274877906944,64,0,10200819115,25211449344,4850.31
#[INFO ] Res size 4
query3.4,200,1,GZIP,274877906944,64,0,10200819526,25211449344,4779.16
#[INFO ] Res size 35
query4.1,200,1,GZIP,274877906944,64,0,17381309341,25221541888,7455.38
#[INFO ] Res size 100
query4.2,200,1,GZIP,274877906944,64,0,17378258291,25209483264,7523.88
#[INFO ] Res size 800
query4.3,200,1,GZIP,274877906944,64,0,17380478514,25217388544,7759.97
#[INFO ] Res size 1
query1.1,200,1,GZIP,274877906944,64,0,7121954808,12226904064,3769.62
#[INFO ] Res size 1
query1.2,200,1,GZIP,274877906944,64,0,7121954949,12226904064,3873.19
#[INFO ] Res size 1
query1.3,200,1,GZIP,274877906944,64,0,7121955043,12226904064,3738.55
#[INFO ] Res size 280
query2.1,200,1,GZIP,274877906944,64,0,13064591865,25176588288,5716.77
#[INFO ] Res size 56
query2.2,200,1,GZIP,274877906944,64,0,13063370568,25173442560,5305.52
#[INFO ] Res size 7
query2.3,200,1,GZIP,274877906944,64,0,13063370568,25173442560,5135.01
#[INFO ] Res size 150
query3.1,200,1,GZIP,274877906944,64,0,10200131930,25208492032,5349.41
#[INFO ] Res size 600
query3.2,200,1,GZIP,274877906944,64,0,10205703440,25218146304,5437.3
#[INFO ] Res size 24
query3.3,200,1,GZIP,274877906944,64,0,10200819115,25211449344,4905.59
#[INFO ] Res size 4
query3.4,200,1,GZIP,274877906944,64,0,10200819526,25211449344,4776.8
#[INFO ] Res size 35
query4.1,200,1,GZIP,274877906944,64,0,17381309341,25221541888,7416.71
#[INFO ] Res size 100
query4.2,200,1,GZIP,274877906944,64,0,17378258291,25209483264,7425.39
#[INFO ] Res size 800
query4.3,200,1,GZIP,274877906944,64,0,17380478514,25217388544,7720
# ../../../bin/duckdb_ssb --repeat=5 --dbpath=/raid/gds/ssb/parquet200/uncompressed/ --query=query1.1,query1.2,query1.3,query2.1,query2.2,query2.3,query3.1,query3.2,query3.3,query3.4,query4.1,query4.2,query4.3 --mem_limit=274877906944 --thread_limit=64 --explain_analyze=false
#[INFO ] Res size 1
query1.1,200,1,UNCOMPRESSED,274877906944,64,0,24000497998,39548985344,7105.85
#[INFO ] Res size 1
query1.2,200,1,UNCOMPRESSED,274877906944,64,0,24000498020,39548977152,7139.42
#[INFO ] Res size 1
query1.3,200,1,UNCOMPRESSED,274877906944,64,0,24000508271,39548977152,7265.32
#[INFO ] Res size 280
query2.1,200,1,UNCOMPRESSED,274877906944,64,0,33625155603,46762176512,8714.32
#[INFO ] Res size 56
query2.2,200,1,UNCOMPRESSED,274877906944,64,0,33622082331,46759608320,8275.82
#[INFO ] Res size 7
query2.3,200,1,UNCOMPRESSED,274877906944,64,0,33622082331,46759608320,8204.36
#[INFO ] Res size 150
query3.1,200,1,UNCOMPRESSED,274877906944,64,0,33674350138,50456813568,8970.24
#[INFO ] Res size 600
query3.2,200,1,UNCOMPRESSED,274877906944,64,0,33676878731,50465161216,9002.12
#[INFO ] Res size 24
query3.3,200,1,UNCOMPRESSED,274877906944,64,0,33664589959,50452213760,8894.42
#[INFO ] Res size 4
query3.4,200,1,UNCOMPRESSED,274877906944,64,0,33664591097,50452213760,8846.86
#[INFO ] Res size 35
query4.1,200,1,UNCOMPRESSED,274877906944,64,0,48089207354,57655300096,10432.9
#[INFO ] Res size 100
query4.2,200,1,UNCOMPRESSED,274877906944,64,0,48081528310,57646841856,10451.6
#[INFO ] Res size 800
query4.3,200,1,UNCOMPRESSED,274877906944,64,0,48083948048,57649848320,10337.8
#[INFO ] Res size 1
query1.1,200,1,UNCOMPRESSED,274877906944,64,0,24000498030,39548977152,7122.47
#[INFO ] Res size 1
query1.2,200,1,UNCOMPRESSED,274877906944,64,0,24000498030,39548977152,7209.41
#[INFO ] Res size 1
query1.3,200,1,UNCOMPRESSED,274877906944,64,0,24000508279,39548977152,7171.46
#[INFO ] Res size 280
query2.1,200,1,UNCOMPRESSED,274877906944,64,0,33625155609,46762176512,8500.13
#[INFO ] Res size 56
query2.2,200,1,UNCOMPRESSED,274877906944,64,0,33622082333,46759608320,8238.5
#[INFO ] Res size 7
query2.3,200,1,UNCOMPRESSED,274877906944,64,0,33622082333,46759608320,8242.23
#[INFO ] Res size 150
query3.1,200,1,UNCOMPRESSED,274877906944,64,0,33674350140,50456813568,8934.4
#[INFO ] Res size 600
query3.2,200,1,UNCOMPRESSED,274877906944,64,0,33676878735,50465161216,8941.78
#[INFO ] Res size 24
query3.3,200,1,UNCOMPRESSED,274877906944,64,0,33664589963,50452213760,8862.12
#[INFO ] Res size 4
query3.4,200,1,UNCOMPRESSED,274877906944,64,0,33664591101,50452213760,8864.55
#[INFO ] Res size 35
query4.1,200,1,UNCOMPRESSED,274877906944,64,0,48089207358,57655300096,10479.2
#[INFO ] Res size 100
query4.2,200,1,UNCOMPRESSED,274877906944,64,0,48081528314,57646841856,10421.1
#[INFO ] Res size 800
query4.3,200,1,UNCOMPRESSED,274877906944,64,0,48083948052,57649848320,10404
#[INFO ] Res size 1
query1.1,200,1,UNCOMPRESSED,274877906944,64,0,24000498034,39548977152,7235.21
#[INFO ] Res size 1
query1.2,200,1,UNCOMPRESSED,274877906944,64,0,24000498034,39548977152,7132.69
#[INFO ] Res size 1
query1.3,200,1,UNCOMPRESSED,274877906944,64,0,24000508283,39548977152,7176.77
#[INFO ] Res size 280
query2.1,200,1,UNCOMPRESSED,274877906944,64,0,33625155613,46762176512,8514.62
#[INFO ] Res size 56
query2.2,200,1,UNCOMPRESSED,274877906944,64,0,33622082339,46759608320,8267.4
#[INFO ] Res size 7
query2.3,200,1,UNCOMPRESSED,274877906944,64,0,33622082339,46759608320,8239.7
#[INFO ] Res size 150
query3.1,200,1,UNCOMPRESSED,274877906944,64,0,33674350146,50456813568,8962.5
#[INFO ] Res size 600
query3.2,200,1,UNCOMPRESSED,274877906944,64,0,33676878739,50465161216,8973.73
#[INFO ] Res size 24
query3.3,200,1,UNCOMPRESSED,274877906944,64,0,33664589967,50452213760,8929.01
#[INFO ] Res size 4
query3.4,200,1,UNCOMPRESSED,274877906944,64,0,33664591103,50452213760,8930.19
#[INFO ] Res size 35
query4.1,200,1,UNCOMPRESSED,274877906944,64,0,48089207360,57655300096,10463.5
#[INFO ] Res size 100
query4.2,200,1,UNCOMPRESSED,274877906944,64,0,48081528316,57646841856,10477.8
#[INFO ] Res size 800
query4.3,200,1,UNCOMPRESSED,274877906944,64,0,48083948054,57649848320,10405.2
#[INFO ] Res size 1
query1.1,200,1,UNCOMPRESSED,274877906944,64,0,24000498036,39548977152,7154.14
#[INFO ] Res size 1
query1.2,200,1,UNCOMPRESSED,274877906944,64,0,24000498036,39548977152,7223.18
#[INFO ] Res size 1
query1.3,200,1,UNCOMPRESSED,274877906944,64,0,24000508285,39548977152,7256.51
#[INFO ] Res size 280
query2.1,200,1,UNCOMPRESSED,274877906944,64,0,33625155615,46762176512,8497.62
#[INFO ] Res size 56
query2.2,200,1,UNCOMPRESSED,274877906944,64,0,33622082339,46759608320,8308.68
#[INFO ] Res size 7
query2.3,200,1,UNCOMPRESSED,274877906944,64,0,33622082339,46759608320,8232.66
#[INFO ] Res size 150
query3.1,200,1,UNCOMPRESSED,274877906944,64,0,33674350146,50456813568,8954.5
#[INFO ] Res size 600
query3.2,200,1,UNCOMPRESSED,274877906944,64,0,33676878739,50465161216,8960.11
#[INFO ] Res size 24
query3.3,200,1,UNCOMPRESSED,274877906944,64,0,33664589969,50452213760,8914.79
#[INFO ] Res size 4
query3.4,200,1,UNCOMPRESSED,274877906944,64,0,33664591105,50452213760,8890.73
#[INFO ] Res size 35
query4.1,200,1,UNCOMPRESSED,274877906944,64,0,48089207362,57655300096,10481.6
#[INFO ] Res size 100
query4.2,200,1,UNCOMPRESSED,274877906944,64,0,48081528318,57646841856,10515.6
#[INFO ] Res size 800
query4.3,200,1,UNCOMPRESSED,274877906944,64,0,48083948056,57649848320,10444.6
#[INFO ] Res size 1
query1.1,200,1,UNCOMPRESSED,274877906944,64,0,24000498038,39548977152,7183.61
#[INFO ] Res size 1
query1.2,200,1,UNCOMPRESSED,274877906944,64,0,24000498038,39548977152,7176.39
#[INFO ] Res size 1
query1.3,200,1,UNCOMPRESSED,274877906944,64,0,24000508287,39548977152,7256.17
#[INFO ] Res size 280
