query,dataflow,scale_factor,customer_factor,core_pin,workers,extra_workers,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3
select_orderpriority,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2906680320,86839070720,645341184,9600266112,0,-1,972.847,-1,84.055,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3398031360,86775697408,1023455232,9600266112,0,-1,394367,-1,27096.9,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3399800832,86775894016,727875584,9600266112,0,-1,113458,-1,7174.6,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3406878720,86776156160,660602880,9600266112,0,-1,31358.9,-1,1994.5,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3435190272,86776156160,645906432,9600266112,0,-1,8839.05,-1,553.968,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3548436480,86788739072,643096576,9600266112,0,-1,2762.63,-1,170.202,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4001421312,86839070720,645537792,9600266112,0,-1,1258.91,-1,76.3126,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,5813360640,86839070720,645341184,9600266112,0,-1,968.16,-1,59.5444,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6796062720,86775697408,1023455232,9600266112,0,-1,394061,-1,15736.9,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6799601664,86775894016,727875584,9600266112,0,-1,113299,-1,4123.29,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6813757440,86776156160,660602880,9600266112,0,-1,31398.2,-1,1121.62,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6870380544,86776156160,645906432,9600266112,0,-1,8861.32,-1,303.021,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,7096872960,86788739072,643096576,9600266112,0,-1,2759.1,-1,104.879,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,8002842624,86839070720,645537792,9600266112,0,-1,1246.28,-1,55.4923,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,11626721280,86839070720,645341184,9600266112,0,-1,962.499,-1,61.311,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13592125440,86775697408,1023455232,9600266112,0,-1,393942,-1,14858.8,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13599203328,86775894016,727875584,9600266112,0,-1,113244,-1,3574.28,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13627514880,86776156160,660602880,9600266112,0,-1,31335.9,-1,859.789,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13740761088,86776156160,645906432,9600266112,0,-1,8885.91,-1,239.986,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,14193745920,86788739072,643096576,9600266112,0,-1,2817.93,-1,74.1215,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,16005685248,86839070720,645537792,9600266112,0,-1,1241.85,-1,55.8703,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,23253442560,86839070720,645341184,9600266112,0,-1,962.229,-1,69.013,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,147456,81975578624,1500057600,4800133056,0,-1,13987.5,-1,12860.7,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,589824,81975775232,1500110848,4800133056,0,-1,3953.84,-1,3920.3,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2359296,81975775232,1451376640,4800133056,0,-1,1335.96,-1,1465.06,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9437184,81977872384,1445523456,4800133056,0,-1,714.609,-1,561.319,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,37748736,81990455296,1447825408,4800133056,0,-1,538.371,-1,308.835,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,150994944,82007232512,1452404736,4800133056,0,-1,511.335,-1,191.831,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,603979776,82007232512,1452285952,4800133056,0,-1,511.155,-1,149.868,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,294912,81975578624,1500057600,4800133056,0,-1,14055.5,-1,7350.18,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1179648,81975775232,1500110848,4800133056,0,-1,3938.63,-1,2251.01,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4718592,81975775232,1451376640,4800133056,0,-1,1360.06,-1,782.155,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,18874368,81977872384,1445523456,4800133056,0,-1,715.898,-1,295.113,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,75497472,81990455296,1447825408,4800133056,0,-1,538.245,-1,159.1,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,301989888,82007232512,1452404736,4800133056,0,-1,512.216,-1,122.012,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1207959552,82007232512,1452285952,4800133056,0,-1,523.551,-1,104.291,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,589824,81975578624,1500057600,4800133056,0,-1,14008,-1,6501.26,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2359296,81975775232,1500110848,4800133056,0,-1,3928.63,-1,1677.24,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9437184,81975775232,1451376640,4800133056,0,-1,1344.93,-1,466.021,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,37748736,81977872384,1445523456,4800133056,0,-1,708.152,-1,165.119,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,150994944,81990455296,1447825408,4800133056,0,-1,540.397,-1,98.9346,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,603979776,82007232512,1452404736,4800133056,0,-1,513.596,-1,89.6754,,,,
select_commitdate,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2415919104,82007232512,1452285952,4800133056,0,-1,509.306,-1,87.3138,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1179648,81975578624,1500057600,4800133056,0,-1,13995.4,-1,6955.78,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4718592,81975775232,1500110848,4800133056,0,-1,3977.2,-1,1712.51,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,18874368,81975775232,1451376640,4800133056,0,-1,1330.95,-1,416.534,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,75497472,81977872384,1445523456,4800133056,0,-1,712.38,-1,120.451,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,301989888,81990455296,1447825408,4800133056,0,-1,546.892,-1,73.3712,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1207959552,82007232512,1452404736,4800133056,0,-1,519.357,-1,75.5276,,,,
select_commitdate,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4831838208,82007232512,1452285952,4800133056,0,-1,511.508,-1,74.5629,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2359296,81975578624,1500057600,4800133056,0,-1,13909.3,-1,7014.22,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9437184,81975775232,1500110848,4800133056,0,-1,3941.78,-1,1746.78,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,37748736,81975775232,1451376640,4800133056,0,-1,1333.39,-1,468.384,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,150994944,81977872384,1445523456,4800133056,0,-1,714.323,-1,120.431,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,603979776,81990455296,1447825408,4800133056,0,-1,545.121,-1,72.5082,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2415919104,82007232512,1452404736,4800133056,0,-1,509.64,-1,73.7645,,,,
select_commitdate,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9663676416,82007232512,1452285952,4800133056,0,-1,510.161,-1,75.7266,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,849507840,86775697408,1023455232,9600266112,0,-1,393584,-1,97196.4,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,849950208,86775894016,727875584,9600266112,0,-1,113264,-1,26067.6,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,851719680,86776156160,660602880,9600266112,0,-1,31312.1,-1,7409.4,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,858797568,86776156160,645906432,9600266112,0,-1,8856.77,-1,2095.52,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,887109120,86788739072,643096576,9600266112,0,-1,2765.29,-1,642.299,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1000355328,86839070720,645537792,9600266112,0,-1,1250.18,-1,251.004,,,,
select_orderpriority,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1453340160,86839070720,645341184,9600266112,0,-1,968.721,-1,143.116,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1699015680,86775697408,1023455232,9600266112,0,-1,394326,-1,50370.2,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1699900416,86775894016,727875584,9600266112,0,-1,113145,-1,13404.8,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1703439360,86776156160,660602880,9600266112,0,-1,31336.6,-1,3795.55,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1717595136,86776156160,645906432,9600266112,0,-1,8909.08,-1,1081.55,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1774218240,86788739072,643096576,9600266112,0,-1,2787.75,-1,325.676,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2000710656,86839070720,645537792,9600266112,0,-1,1233.81,-1,145.323,,,,
select_orderpriority,SSD2GPU,100,1,,2,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2906680320,86839070720,645341184,9600266112,0,-1,963.465,-1,85.0896,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3398031360,86775697408,1023455232,9600266112,0,-1,394214,-1,27314.7,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3399800832,86775894016,727875584,9600266112,0,-1,113435,-1,7195.83,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3406878720,86776156160,660602880,9600266112,0,-1,31314,-1,2025.61,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3435190272,86776156160,645906432,9600266112,0,-1,8839.17,-1,560.527,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,3548436480,86788739072,643096576,9600266112,0,-1,2788.52,-1,171.219,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,4001421312,86839070720,645537792,9600266112,0,-1,1259.25,-1,78.8472,,,,
select_orderpriority,SSD2GPU,100,1,,4,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,5813360640,86839070720,645341184,9600266112,0,-1,971.694,-1,58.5052,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6796062720,86775697408,1023455232,9600266112,0,-1,393802,-1,15792.3,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6799601664,86775894016,727875584,9600266112,0,-1,113223,-1,4117.28,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6813757440,86776156160,660602880,9600266112,0,-1,31347.4,-1,1153.77,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,6870380544,86776156160,645906432,9600266112,0,-1,8867.65,-1,303.862,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,7096872960,86788739072,643096576,9600266112,0,-1,2773.07,-1,94.6515,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,8002842624,86839070720,645537792,9600266112,0,-1,1233.91,-1,56.0496,,,,
select_orderpriority,SSD2GPU,100,1,,8,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,11626721280,86839070720,645341184,9600266112,0,-1,971.641,-1,65.0385,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13592125440,86775697408,1023455232,9600266112,0,-1,393874,-1,14607,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13599203328,86775894016,727875584,9600266112,0,-1,113172,-1,3737.88,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13627514880,86776156160,660602880,9600266112,0,-1,31406.6,-1,923.576,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,13740761088,86776156160,645906432,9600266112,0,-1,8880.04,-1,249.333,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,14193745920,86788739072,643096576,9600266112,0,-1,2791.96,-1,70.2138,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,16005685248,86839070720,645537792,9600266112,0,-1,1253.7,-1,61.889,,,,
select_orderpriority,SSD2GPU,100,1,,16,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,23253442560,86839070720,645341184,9600266112,0,-1,993.033,-1,68.4913,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,147456,81975578624,1500057600,4800133056,0,-1,14020.7,-1,13000.5,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,589824,81975775232,1500110848,4800133056,0,-1,3944.43,-1,3952.85,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,1048576,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,2359296,81975775232,1451376640,4800133056,0,-1,1365.2,-1,1429.77,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,4194304,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,9437184,81977872384,1445523456,4800133056,0,-1,712.438,-1,556.659,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,16777216,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,37748736,81990455296,1447825408,4800133056,0,-1,542.767,-1,295.488,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,67108864,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,150994944,82007232512,1452404736,4800133056,0,-1,511.47,-1,194.891,,,,
select_commitdate,SSD2GPU,100,1,,1,1,1,268435456,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,603979776,82007232512,1452285952,4800133056,0,-1,511.561,-1,151.739,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,65536,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,294912,81975578624,1500057600,4800133056,0,-1,14028.7,-1,7041.19,,,,
select_commitdate,SSD2GPU,100,1,,2,1,1,262144,65536,BEST_BW_COMP,natural,0,DONTPRUNE,16,0.01,8192,50,1,42298834944,1179648,81975775232,1500110848,4800133056,0,-1,3933.36,-1,2328.42,,,,
