query,dataflow,scale_factor,core_pin,workers,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,pruning,pruning_param,pruning_p,pruning_m,col_filter_lo,col_filter_hi,simulate_compute_us,event_sync,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,pruned_bytes,population_ms,comp_ms,prune_ms,time_ms,debug_0,debug_1,debug_2,debug_3,customer_factor,extra_workers,add_cpu_threads
# GPU   Info: NVIDIA A100-SXM4-40GB, 00000000:07:00.0
# Slurm Info: 32625 32 1 gres:gpu:1
# ../../../bin/ssb --dataflow=SSD2GPU2CPU --chunk_bytes=65536,131072,262144,524288,1048576,2097152,4194304,8388608,16777216,33554432,67108864,134217728 --comp_algo=BEST_BW_COMP --cuda_device=0 --init_variant=init_only --nvchunk=65536 --print=csv --query=select_orderpriority,select_commitdate --repeat=1 --scale_factor=100 --ssdpath=/raid/gds/300G.file --dbpath=/mnt/labstore/nboeschen/ssb/diskdb100.dat --store_offset=0 --workers=1,2,4,8,16 --customer_factor=1 --sim_compute_us=-1 --event_sync=true --sort_by=general_dimsort
#[INFO ] Loading table data from disk ...
#[INFO ] Sorting fact table ...
select_orderpriority,SSD2GPU2CPU,100,,2,2097152,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1708157952,126377263104,1121394688,9600266112,0,-1,22315.8,-1,1668.19,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,2,4194304,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1717595136,126377263104,1114341376,9600266112,0,-1,11580.5,-1,996.056,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,2,8388608,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1736469504,126381457408,1111060480,9600266112,0,-1,6127.88,-1,556.162,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,2,16777216,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1774218240,126389846016,1110044672,9600266112,0,-1,3689.85,-1,396.417,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,2,33554432,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,1849715712,126406623232,1110982656,9600266112,0,-1,2422.73,-1,389.375,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,2,67108864,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2000710656,126440177664,1114660864,9600266112,0,-1,1632.81,-1,388.748,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,2,134217728,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,2302700544,126440177664,1114521600,9600266112,0,-1,1617.76,-1,385.924,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,65536,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3398227968,126376804352,1200037888,9600266112,0,-1,667829,-1,21478.8,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,131072,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3398752256,126376869888,1200046080,9600266112,0,-1,339352,-1,10972.3,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,262144,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3399800832,126377000960,1200062464,9600266112,0,-1,170763,-1,5589.33,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,524288,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3402160128,126377263104,1125089280,9600266112,0,-1,86171.5,-1,3143.99,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,1048576,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3406878720,126377263104,1125089280,9600266112,0,-1,43626.7,-1,1562.17,,,,,1,1,1
select_orderpriority,SSD2GPU2CPU,100,,4,2097152,65536,BEST_BW_COMP,general_dimsort,0,DONTPRUNE,16,0.01,8192,-,-,-1,1,42298834944,3416315904,126377263104,1121394688,9600266112,0,-1,22300,-1,866.789,,,,,1,1,1
