query,dataflow,scale_factor,customer_factor,pipelines,extra_pipelines,add_cpu_threads,chunk_bytes,nvchunk,comp_algo,sort_by,max_gpu_um_memory,device_mem_total,device_mem_used,host_mem_used,comp_bytes,uncomp_bytes,population_ms,comp_ms,time_ms
query3.1,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,UNCOMPRESSED,none,0,42505273344,593380200,154185999208,33617346560,33600429884,-1,4177.62,1771.79
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =149723353967039
#[INFO ] Number of results (groups)=150
query3.1,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,UNCOMPRESSED,none,0,42505273344,828261224,154185999208,33646706688,33600429884,-1,3956.74,1812.59
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =149723353967039
#[INFO ] Number of results (groups)=150
query3.1,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,UNCOMPRESSED,none,0,42505273344,1298023272,154185999208,33705426944,33600429884,-1,3931.19,1712.49
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =149723353967039
#[INFO ] Number of results (groups)=150
query3.1,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,UNCOMPRESSED,none,0,42505273344,2237547368,154185999208,33822867456,33600429884,-1,4056.35,1692.91
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =149723353967039
#[INFO ] Number of results (groups)=150
query3.1,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,UNCOMPRESSED,none,0,42505273344,4116595560,154185999208,33822867456,33600429884,-1,3876.11,1692.22
#[INFO ] Lineorder columns bytes: 8606400512	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989993012689
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,BEST_BW_COMP,none,0,42505273344,922440040,154185999208,8606400512,33600429884,-1,3813.73,747.997
#[INFO ] Lineorder columns bytes: 8607207424	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,BEST_BW_COMP,none,0,42505273344,1450922344,154185999208,8607207424,33600429884,-1,3622.44,760.927
#[INFO ] Lineorder columns bytes: 8619806720	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,BEST_BW_COMP,none,0,42505273344,2507886952,154185999208,8619806720,33600429884,-1,3597.99,770.153
#[INFO ] Lineorder columns bytes: 8648187904	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,BEST_BW_COMP,none,0,42505273344,4621816168,154185999208,8648187904,33600429884,-1,3533.2,768.001
#[INFO ] Lineorder columns bytes: 8647340032	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,BEST_BW_COMP,none,0,42505273344,8849674600,154185999208,8647340032,33600429884,-1,3520.35,784.194
#[INFO ] Lineorder columns bytes: 33617346560	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,UNCOMPRESSED,none,0,42505273344,593380200,154185999208,33617346560,33600429884,-1,4181.75,1778.78
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,UNCOMPRESSED,none,0,42505273344,828261224,154185999208,33646706688,33600429884,-1,3911.07,1717.44
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,UNCOMPRESSED,none,0,42505273344,1298023272,154185999208,33705426944,33600429884,-1,4091.47,1738.89
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,UNCOMPRESSED,none,0,42505273344,2237547368,154185999208,33822867456,33600429884,-1,4037.72,1723.34
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =5989792312080
#[INFO ] Number of results (groups)=600
query3.2,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,UNCOMPRESSED,none,0,42505273344,4116595560,154185999208,33822867456,33600429884,-1,3996.45,1742.09
#[INFO ] Lineorder columns bytes: 8606400512	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,BEST_BW_COMP,none,0,42505273344,922440040,154185999208,8606400512,33600429884,-1,3865.55,520.44
#[INFO ] Lineorder columns bytes: 8607207424	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,BEST_BW_COMP,none,0,42505273344,1450922344,154185999208,8607207424,33600429884,-1,3725.39,481.784
#[INFO ] Lineorder columns bytes: 8619806720	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,BEST_BW_COMP,none,0,42505273344,2507886952,154185999208,8619806720,33600429884,-1,3533.55,477.51
#[INFO ] Lineorder columns bytes: 8648187904	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,BEST_BW_COMP,none,0,42505273344,4621816168,154185999208,8648187904,33600429884,-1,3636.43,468.551
#[INFO ] Lineorder columns bytes: 8647340032	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,BEST_BW_COMP,none,0,42505273344,8849674600,154185999208,8647340032,33600429884,-1,3486.47,455.994
#[INFO ] Lineorder columns bytes: 33617346560	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,UNCOMPRESSED,none,0,42505273344,593380200,154185999208,33617346560,33600429884,-1,4121.28,1753.11
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,UNCOMPRESSED,none,0,42505273344,828261224,154185999208,33646706688,33600429884,-1,4054.26,1709.5
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,UNCOMPRESSED,none,0,42505273344,1298023272,154185999208,33705426944,33600429884,-1,4036.27,1711.39
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,UNCOMPRESSED,none,0,42505273344,2237547368,154185999208,33822867456,33600429884,-1,4012.04,1782.17
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =237890592976
#[INFO ] Number of results (groups)=24
query3.3,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,UNCOMPRESSED,none,0,42505273344,4116595560,154185999208,33822867456,33600429884,-1,3926.63,1699.94
#[INFO ] Lineorder columns bytes: 8606400512	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,BEST_BW_COMP,none,0,42505273344,922440040,154185999208,8606400512,33600429884,-1,3818.57,522.298
#[INFO ] Lineorder columns bytes: 8607207424	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,BEST_BW_COMP,none,0,42505273344,1450922344,154185999208,8607207424,33600429884,-1,3579.43,466.022
#[INFO ] Lineorder columns bytes: 8619806720	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,BEST_BW_COMP,none,0,42505273344,2507886952,154185999208,8619806720,33600429884,-1,3609.64,485.35
#[INFO ] Lineorder columns bytes: 8648187904	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,BEST_BW_COMP,none,0,42505273344,4621816168,154185999208,8648187904,33600429884,-1,3447.58,471.055
#[INFO ] Lineorder columns bytes: 8647340032	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,BEST_BW_COMP,none,0,42505273344,8849674600,154185999208,8647340032,33600429884,-1,3555.34,454.084
#[INFO ] Lineorder columns bytes: 33617346560	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,UNCOMPRESSED,none,0,42505273344,593380200,154185999208,33617346560,33600429884,-1,4120.23,1764.36
#[INFO ] Lineorder columns bytes: 33646706688	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,UNCOMPRESSED,none,0,42505273344,828261224,154185999208,33646706688,33600429884,-1,4060.25,1710.06
#[INFO ] Lineorder columns bytes: 33705426944	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,UNCOMPRESSED,none,0,42505273344,1298023272,154185999208,33705426944,33600429884,-1,4073.06,1707.21
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,UNCOMPRESSED,none,0,42505273344,2237547368,154185999208,33822867456,33600429884,-1,4016.98,1686.66
#[INFO ] Lineorder columns bytes: 33822867456	(1200015353 tuples)
#[INFO ] Customer  columns bytes: 336007168	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 49152		(2555 tuples)
#[INFO ] Sum of results            =3368697546
#[INFO ] Number of results (groups)=4
query3.4,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,UNCOMPRESSED,none,0,42505273344,4116595560,154185999208,33822867456,33600429884,-1,3958.77,1684.5
#[INFO ] Lineorder columns bytes: 14332772352	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,BEST_BW_COMP,none,0,42505273344,1116902288,154185991568,14332772352,48000614120,-1,6036.67,838.518
#[INFO ] Lineorder columns bytes: 14333906944	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,BEST_BW_COMP,none,0,42505273344,1871877008,154185991568,14333906944,48000614120,-1,5571.65,768.96
#[INFO ] Lineorder columns bytes: 14354149376	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,BEST_BW_COMP,none,0,42505273344,3381826448,154185991568,14354149376,48000614120,-1,5640.86,787.62
#[INFO ] Lineorder columns bytes: 14401331200	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,BEST_BW_COMP,none,0,42505273344,6401725328,154185991568,14401331200,48000614120,-1,5324.11,763.8
#[INFO ] Lineorder columns bytes: 14400155648	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,BEST_BW_COMP,none,0,42505273344,12441523088,154185991568,14400155648,48000614120,-1,5447.4,803.145
#[INFO ] Lineorder columns bytes: 48024780800	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,UNCOMPRESSED,none,0,42505273344,662013328,154185991568,48024780800,48000614120,-1,5813.36,2573.28
#[INFO ] Lineorder columns bytes: 48066723840	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,UNCOMPRESSED,none,0,42505273344,997557648,154185991568,48066723840,48000614120,-1,5867.39,2443.47
#[INFO ] Lineorder columns bytes: 48150609920	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,UNCOMPRESSED,none,0,42505273344,1668646288,154185991568,48150609920,48000614120,-1,6121.53,2555.69
#[INFO ] Lineorder columns bytes: 48318382080	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,UNCOMPRESSED,none,0,42505273344,3010823568,154185991568,48318382080,48000614120,-1,5974.66,2513.86
#[INFO ] Lineorder columns bytes: 48318382080	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=35
query4.1,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,UNCOMPRESSED,none,0,42505273344,5695178128,154185991568,48318382080,48000614120,-1,6057.95,2436.22
#[INFO ] Lineorder columns bytes: 14332772352	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,BEST_BW_COMP,none,0,42505273344,1116910288,154185999568,14332772352,48000614120,-1,6032.63,834.401
#[INFO ] Lineorder columns bytes: 14333906944	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,BEST_BW_COMP,none,0,42505273344,1871885008,154185999568,14333906944,48000614120,-1,5675.45,837.339
#[INFO ] Lineorder columns bytes: 14354149376	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,BEST_BW_COMP,none,0,42505273344,3381834448,154185999568,14354149376,48000614120,-1,5823.91,805.169
#[INFO ] Lineorder columns bytes: 14401331200	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,BEST_BW_COMP,none,0,42505273344,6401733328,154185999568,14401331200,48000614120,-1,5497.54,772.579
#[INFO ] Lineorder columns bytes: 14400155648	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,134217728,65536,BEST_BW_COMP,none,0,42505273344,12441531088,154185999568,14400155648,48000614120,-1,5466.67,759.009
#[INFO ] Lineorder columns bytes: 48024780800	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,8388608,65536,UNCOMPRESSED,none,0,42505273344,662021328,154185999568,48024780800,48000614120,-1,5851.55,2493.3
#[INFO ] Lineorder columns bytes: 48066723840	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,16777216,65536,UNCOMPRESSED,none,0,42505273344,997565648,154185999568,48066723840,48000614120,-1,5639.3,2418.46
#[INFO ] Lineorder columns bytes: 48150609920	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,33554432,65536,UNCOMPRESSED,none,0,42505273344,1668654288,154185999568,48150609920,48000614120,-1,5787.4,2418.49
#[INFO ] Lineorder columns bytes: 48318382080	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
query4.2,SSD2GPU2CPU,200,1,8,1,1,67108864,65536,UNCOMPRESSED,none,0,42505273344,3010831568,154185999568,48318382080,48000614120,-1,5890.94,2390.21
#[INFO ] Lineorder columns bytes: 48318382080	(1200015353 tuples)
#[INFO ] Part      columns bytes: 64000000	(1600000 tuples)
#[INFO ] Customer  columns bytes: 240005120	(6000000 tuples)
#[INFO ] Supplier  columns bytes: 22409216	(400000 tuples)
#[INFO ] Date      columns bytes: 28672		(2555 tuples)
#[INFO ] Number of results (groups)=100
